idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,datastop,utm_nord,utm_est,lat,lng,location
10506,Benzene,µg/m³,1269,Dalmine v.Verdi,207.0,BG,Dalmine,N,2010-09-01T00:00:00.000,,5055304,546847,45.64971,9.60123469,POINT (9.60123469 45.64971)
6304,Ossidi di Azoto,µg/m³,532,Cuggiono v. Languria,156.0,MI,Cuggiono,S,1990-01-01T00:00:00.000,2017-01-01T00:00:00.000,5038680,484723,45.50148956,8.80445883,POINT (8.80445883 45.50148956)
5805,Monossido di Carbonio,mg/m³,574,Lecco v. Amendola,214.0,LC,Lecco,N,1991-02-17T00:00:00.000,,5077479,530713,45.85019631,9.39558125,POINT (9.39558125 45.85019631)
10282,Ozono,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2007-06-16T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
5661,Biossido di Zolfo,µg/m³,591,Seriate v. Garibaldi,256.0,BG,Seriate,S,1991-10-31T00:00:00.000,2003-06-03T00:00:00.000,5059449,555672,45.68636206,9.71495853,POINT (9.71495853 45.68636206)
10131,Biossido di Azoto,µg/m³,700,Melara v. dell'Artigianato,12.0,RO,Melara,S,2006-11-28T00:00:00.000,2018-01-01T00:00:00.000,4992347,673928,45.06321458,11.20922257,POINT (11.20922257 45.06321458)
6254,Ossidi di Azoto,µg/m³,575,Nibionno v.della Chiesa,310.0,LC,Nibionno,S,1992-01-08T00:00:00.000,2018-07-30T00:00:00.000,5066429,520613,45.75111892,9.26502439,POINT (9.26502439 45.75111892)
10390,PM10 (SM2005),µg/m³,556,Gallarate  P.zza S.Lorenzo,240.0,VA,Gallarate,S,2003-01-01T00:00:00.000,2018-07-30T00:00:00.000,5056010,484229,45.65746297,8.79757739,POINT (8.79757739 45.65746297)
5815,Monossido di Carbonio,mg/m³,536,Arese v. Matteotti,157.0,MI,Arese,S,1991-10-15T00:00:00.000,2011-07-22T00:00:00.000,5043325,506302,45.54343664,9.08072867,POINT (9.08072867 45.54343664)
10004,Ossidi di Azoto,µg/m³,684,Truccazzano via Fornasino,105.0,MI,Truccazzano,S,2006-02-17T00:00:00.000,2018-01-01T00:00:00.000,5036889,536835,45.48455958,9.47134686,POINT (9.47134686 45.48455958)
5822,Monossido di Carbonio,mg/m³,505,Legnano v.Diaz,199.0,MI,Legnano,S,1990-01-19T00:00:00.000,2011-07-27T00:00:00.000,5049180,493668,45.595389,8.922039,POINT (8.922039 45.595389)
10133,Monossido di Carbonio,mg/m³,700,Melara v. dell'Artigianato,12.0,RO,Melara,S,2006-11-28T00:00:00.000,,4992347,673928,45.06321458,11.20922257,POINT (11.20922257 45.06321458)
5790,Monossido di Carbonio,mg/m³,592,Treviglio p.zza Insurrezione,191.0,BG,Treviglio,N,1994-12-01T00:00:00.000,,5040815,546236,45.51933533,9.59201917,POINT (9.59201917 45.51933533)
5528,Biossido di Azoto,µg/m³,525,Corsico v.le Italia,119.0,MI,Corsico,S,1989-10-30T00:00:00.000,2018-07-30T00:00:00.000,5031403,507619,45.43611269,9.09741197,POINT (9.09741197 45.43611269)
5674,Biossido di Zolfo,µg/m³,588,Tavernola Bergamasca v.Riva di Sotto,191.0,BG,Tavernola Bergamasca,S,1990-08-09T00:00:00.000,2011-09-12T00:00:00.000,5063058,581311,45.71630489,10.04477436,POINT (10.04477436 45.71630489)
20493,Ossidi di Azoto,µg/m³,1801,Brescia v.Tartaglia,151.0,BS,Brescia,N,2021-01-01T00:00:00.000,,5043948,594556,45.54264789,10.21120522,POINT (10.21120522 45.54264789)
6761,Biossido di Azoto,µg/m³,649,Brescia v.Broletto,149.0,BS,Brescia,N,1983-01-01T00:00:00.000,,5043674,595467,45.54006456,10.22281989,POINT (10.22281989 45.54006456)
5695,Biossido di Zolfo,µg/m³,601,Montanaso Lombardo SP 202,84.0,LO,Montanaso Lombardo,S,2000-01-13T00:00:00.000,2008-04-11T00:00:00.000,5020391,535459,45.33613419,9.45255314,POINT (9.45255314 45.33613419)
6908,PM10 (SM2005),µg/m³,531,Pioltello Limito,114.0,MI,Pioltello,N,1998-02-21T00:00:00.000,,5036730,525583,45.48363242,9.32736196,POINT (9.32736196 45.48363242)
9993,Biossido di Azoto,µg/m³,682,Ferrera Erbognone ENI,88.0,PV,Ferrera Erbognone,N,2006-01-21T00:00:00.000,,4995567,490094,45.11351117,8.87407772,POINT (8.87407772 45.11351117)
5736,Ozono,µg/m³,575,Nibionno v.della Chiesa,310.0,LC,Nibionno,S,1996-11-07T00:00:00.000,2018-01-01T00:00:00.000,5066429,520613,45.75111892,9.26502439,POINT (9.26502439 45.75111892)
10039,Monossido di Carbonio,mg/m³,687,Ferno v.Di Dio,215.0,VA,Ferno,S,2006-11-06T00:00:00.000,2022-12-31T00:00:00.000,5051773,481053,45.61924753,8.75697656,POINT (8.75697656 45.61924753)
17163,Benzene,µg/m³,655,Darfo Boario Terme v. De Amicis,221.0,BS,Darfo Boario Terme,S,2012-10-05T00:00:00.000,2023-07-12T00:00:00.000,5080789,591371,45.87460256,10.17736553,POINT (10.17736553 45.87460256)
6907,PM10 (SM2005),µg/m³,513,Trezzo sull'Adda v.Nenni,199.0,MI,Trezzo sull'Adda,S,2001-04-03T00:00:00.000,2017-01-01T00:00:00.000,5051253,539618,45.61370028,9.508134,POINT (9.508134 45.61370028)
5753,PM10,µg/m³,553,Saronno v.Marconi,211.0,VA,Saronno,S,2000-11-22T00:00:00.000,2003-12-12T00:00:00.000,5052270,502902,45.62397317,9.03723114,POINT (9.03723114 45.62397317)
6226,Ossidi di Azoto,µg/m³,587,Casnigo via Europa,514.0,BG,Casnigo,S,1989-11-08T00:00:00.000,2005-05-05T00:00:00.000,5073819,567412,45.81464142,9.86771003,POINT (9.86771003 45.81464142)
20157,Particelle sospese PM2.5,µg/m³,642,Pavia v. Folperti,77.0,PV,Pavia,N,2013-11-20T00:00:00.000,,5004590,512932,45.19468231,9.16464919,POINT (9.16464919 45.19468231)
17084,Arsenico,ng/m³,569,Sondrio v.Mazzini,307.0,SO,Sondrio,S,2008-04-01T00:00:00.000,2011-12-26T00:00:00.000,5113078,567173,46.16797103,9.87014581,POINT (9.87014581 46.16797103)
9978,Particelle sospese PM2.5,µg/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,N,2005-11-11T00:00:00.000,,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
17293,PM10 (SM2005),µg/m³,1264,Sondrio v.Paribelli,290.0,SO,Sondrio,N,2012-10-09T00:00:00.000,,5113073,567873,46.16785664,9.87921169,POINT (9.87921169 46.16785664)
6931,PM10 (SM2005),µg/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,N,2000-07-03T00:00:00.000,,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
17288,Ozono,µg/m³,1374,Monza Parco,181.0,MB,Monza,N,2013-02-09T00:00:00.000,,5049780,521452,45.603072,9.276156,POINT (9.276156 45.603072)
20491,Biossido di Azoto,µg/m³,1800,Brescia S.Polo,124.0,BS,Brescia,N,2020-12-07T00:00:00.000,,5040227,598141,45.5086668,10.25637025,POINT (10.25637025 45.5086668)
5567,Biossido di Azoto,µg/m³,564,Erba v. Battisti,279.0,CO,Erba,S,2009-06-13T00:00:00.000,2024-07-11T00:00:00.000,5072803,517232,45.8085738,9.2217792,POINT (9.2217792 45.8085738)
5644,Biossido di Zolfo,µg/m³,519,Tribiano,94.0,MI,Tribiano,S,1982-03-08T00:00:00.000,2006-03-29T00:00:00.000,5028070,529033,45.40554908,9.37099244,POINT (9.37099244 45.40554908)
10177,Ossidi di Azoto,µg/m³,704,Sermide e Felonica v. Dalla Chiesa,11.0,MN,Sermide e Felonica,S,2006-11-29T00:00:00.000,2017-01-01T00:00:00.000,4986023,680789,45.00461511,11.29402483,POINT (11.29402483 45.00461511)
10018,Benzene,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273.0,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,,5059767,537706,45.69043647,9.48426111,POINT (9.48426111 45.69043647)
12695,Piombo,ng/m³,1264,Sondrio v.Paribelli,290.0,SO,Sondrio,N,2008-04-01T00:00:00.000,,5113073,567873,46.16785664,9.87921169,POINT (9.87921169 46.16785664)
5589,Biossido di Azoto,µg/m³,586,Costa Volpino v.Nazionale,192.0,BG,Costa Volpino,S,1993-07-26T00:00:00.000,2018-07-30T00:00:00.000,5075429,585212,45.82716061,10.09707131,POINT (10.09707131 45.82716061)
6284,Ossidi di Azoto,µg/m³,511,Abbiategrasso v. Serafino Dell'Uomo,118.0,MI,Abbiategrasso,S,1998-01-23T00:00:00.000,2018-07-30T00:00:00.000,5026880,493223,45.39541003,8.91341828,POINT (8.91341828 45.39541003)
20495,Biossido di Azoto,µg/m³,1801,Brescia v.Tartaglia,151.0,BS,Brescia,N,2020-12-07T00:00:00.000,,5043948,594556,45.54264789,10.21120522,POINT (10.21120522 45.54264789)
6418,Monossido di Carbonio,mg/m³,629,Crema v.XI febbraio,79.0,CR,Crema,S,1996-05-17T00:00:00.000,2023-01-01T00:00:00.000,5023885,555127,45.36631075,9.70395139,POINT (9.70395139 45.36631075)
6791,Ozono,µg/m³,653,Brescia v.Ziziola,125.0,BS,Brescia,S,1997-10-15T00:00:00.000,2018-01-01T00:00:00.000,5040836,595170,45.51456611,10.21846492,POINT (10.21846492 45.51456611)
17040,Nikel,ng/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,N,2012-01-13T00:00:00.000,,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
20525,Ammoniaca,µg/m³,545,Motta Visconti v. De Gasperi,100.0,MI,Motta Visconti,S,2021-07-12T00:00:00.000,,5014273,499103,45.28196356,8.98857592,POINT (8.98857592 45.28196356)
20401,Benzene,µg/m³,571,Bormio v.Monte Braulio,1225.0,SO,Bormio,N,2017-02-21T00:00:00.000,,5147136,605598,46.46952397,10.37543275,POINT (10.37543275 46.46952397)
9739,PM10 (SM2005),µg/m³,608,Codogno v.Trento,59.0,LO,Codogno,N,2005-04-09T00:00:00.000,,5000892,554872,45.15937678,9.69815314,POINT (9.69815314 45.15937678)
6886,Biossido di Zolfo,µg/m³,666,Porto Mantovano v. Gianni Rodari,29.0,MN,Porto Mantovano,S,2003-09-26T00:00:00.000,2012-01-04T00:00:00.000,5006244,641169,45.19554761,10.79727231,POINT (10.79727231 45.19554761)
10073,Ossidi di Azoto,µg/m³,694,Salionze v. Campagna Rossa,109.0,VR,Salionze,S,2006-12-01T00:00:00.000,2020-08-01T00:00:00.000,5029205,635124,45.40331803,10.72660167,POINT (10.72660167 45.40331803)
10043,PM10 (SM2005),µg/m³,687,Ferno v.Di Dio,215.0,VA,Ferno,N,2006-11-29T00:00:00.000,,5051773,481053,45.61924753,8.75697656,POINT (8.75697656 45.61924753)
6813,Biossido di Azoto,µg/m³,656,Gambara v.Parma,47.0,BS,Gambara,N,1990-02-16T00:00:00.000,,5011493,601945,45.24955194,10.29913,POINT (10.29913 45.24955194)
10171,Ozono,µg/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2006-11-29T00:00:00.000,,4986922,663580,45.01688067,11.07609728,POINT (11.07609728 45.01688067)
10283,Particelle sospese PM2.5,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2007-03-29T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
12016,Ossidi di Azoto,µg/m³,1297,Spinadesco v.Battisti,48.0,CR,Spinadesco,N,2011-02-08T00:00:00.000,,5000087,573153,45.15047339,9.93059842,POINT (9.93059842 45.15047339)
5693,Biossido di Zolfo,µg/m³,600,Lodi v.Vignati,80.0,LO,Lodi,N,1999-12-30T00:00:00.000,,5017060,538042,45.30601628,9.48527511,POINT (9.48527511 45.30601628)
5697,Biossido di Zolfo,µg/m³,613,Spino d'Adda SP1,80.0,CR,Spino d'Adda,S,2000-01-13T00:00:00.000,2006-04-13T00:00:00.000,5026365,538310,45.3897555,9.48941425,POINT (9.48941425 45.3897555)
5811,Monossido di Carbonio,mg/m³,598,San Rocco al Porto v.Matteotti,50.0,LO,San Rocco al Porto,S,2002-02-25T00:00:00.000,2021-12-31T00:00:00.000,4992297,555154,45.08199189,9.70079278,POINT (9.70079278 45.08199189)
5626,Biossido di Zolfo,µg/m³,537,Lainate v.Mengato,176.0,MI,Lainate,S,1991-09-25T00:00:00.000,2000-10-18T00:00:00.000,5046000,502013,45.56754025,9.02580025,POINT (9.02580025 45.56754025)
9877,Biossido di Azoto,µg/m³,674,Monza v.Machiavelli,162.0,MB,Monza,N,2005-10-21T00:00:00.000,,5047450,521343,45.574117,9.263808,POINT (9.263808 45.574117)
20465,BlackCarbon,µg/m³,548,Milano v.Senato,118.0,MI,Milano,N,2020-03-12T00:00:00.000,,5035238,515435,45.470501,9.19746075,POINT (9.19746075 45.470501)
5564,Biossido di Azoto,µg/m³,561,Como v.Cattaneo,202.0,CO,Como,N,1991-02-17T00:00:00.000,,5073500,505203,45.81504217,9.06697886,POINT (9.06697886 45.81504217)
12640,Piombo,ng/m³,548,Milano v.Senato,118.0,MI,Milano,N,2008-07-09T00:00:00.000,,5035238,515435,45.470501,9.19746075,POINT (9.19746075 45.470501)
10491,PM10 (SM2005),µg/m³,681,Moggio Loc. Penscei,1194.0,LC,Moggio,N,2009-03-31T00:00:00.000,,5084478,538586,45.91279097,9.49754261,POINT (9.49754261 45.91279097)
6837,Biossido di Azoto,µg/m³,658,Manerbio v.Solferino,66.0,BS,Manerbio,S,1992-08-28T00:00:00.000,2015-03-03T00:00:00.000,5022465,589673,45.34995906,10.14475383,POINT (10.14475383 45.34995906)
6942,PM10 (SM2005),µg/m³,628,Cremona p.zza Libertà,61.0,CR,Cremona,S,1996-06-05T00:00:00.000,2006-04-04T00:00:00.000,4998730,581171,45.13738208,10.03237064,POINT (10.03237064 45.13738208)
5627,Biossido di Zolfo,µg/m³,505,Legnano v.Diaz,199.0,MI,Legnano,S,1973-11-20T00:00:00.000,2011-02-08T00:00:00.000,5049180,493668,45.595389,8.922039,POINT (8.922039 45.595389)
6366,Ossidi di Azoto,µg/m³,528,Milano Verziere,116.0,MI,Milano,N,1988-11-24T00:00:00.000,,5034443,515270,45.46334886,9.19532511,POINT (9.19532511 45.46334886)
5686,Biossido di Zolfo,µg/m³,575,Nibionno v.della Chiesa,310.0,LC,Nibionno,S,1991-02-17T00:00:00.000,2003-06-10T00:00:00.000,5066429,520613,45.75111892,9.26502439,POINT (9.26502439 45.75111892)
20826,Ozono,µg/m³,9157,Erba - Buccinigo,335.0,CO,Erba,N,2025-05-15T00:00:00.000,,5072335,516241,45.80439096,9.20901588,POINT (9.20901588 45.80439096)
6905,PM10 (SM2005),µg/m³,502,Milano v.Juvara,122.0,MI,Milano,S,1998-02-13T00:00:00.000,2007-06-11T00:00:00.000,5035546,517377,45.47322769,9.22231536,POINT (9.22231536 45.47322769)
9882,Ozono,µg/m³,674,Monza v.Machiavelli,162.0,MB,Monza,N,2005-10-21T00:00:00.000,,5047450,521343,45.574117,9.263808,POINT (9.263808 45.574117)
10041,Ozono,µg/m³,687,Ferno v.Di Dio,215.0,VA,Ferno,N,2006-11-06T00:00:00.000,,5051773,481053,45.61924753,8.75697656,POINT (8.75697656 45.61924753)
6620,Particolato Totale Sospeso,µg/m³,577,Calolziocorte c.so Dante,215.0,LC,Calolziocorte,S,1993-06-01T00:00:00.000,2000-03-08T00:00:00.000,5072149,533373,45.80210114,9.42947022,POINT (9.42947022 45.80210114)
5715,Ozono,µg/m³,505,Legnano v.Diaz,199.0,MI,Legnano,S,1990-01-11T00:00:00.000,2018-01-01T00:00:00.000,5049180,493668,45.595389,8.922039,POINT (8.922039 45.595389)
6871,Biossido di Azoto,µg/m³,663,Mantova v.Ariosto,18.0,MN,Mantova,N,2003-01-01T00:00:00.000,,5000669,641770,45.14526864,10.80333489,POINT (10.80333489 45.14526864)
10349,Particelle sospese PM2.5,µg/m³,527,Castano Primo v. Olimpiadi,175.0,MI,Castano Primo,S,2007-03-03T00:00:00.000,2017-01-01T00:00:00.000,5043625,482522,45.54594739,8.77611,POINT (8.77611 45.54594739)
6618,Particolato Totale Sospeso,µg/m³,588,Tavernola Bergamasca v.Riva di Sotto,191.0,BG,Tavernola Bergamasca,S,1990-08-08T00:00:00.000,2004-03-30T00:00:00.000,5063058,581311,45.71630489,10.04477436,POINT (10.04477436 45.71630489)
12584,PM10 (SM2005),µg/m³,627,Cremona P.zza Cadorna,39.0,CR,Cremona,N,2012-01-01T00:00:00.000,,4998110,579872,45.13195042,10.01574064,POINT (10.01574064 45.13195042)
6665,Ozono,µg/m³,565,Cantù v.Meucci,369.0,CO,Cantù,N,2005-01-17T00:00:00.000,,5064150,509783,45.73083728,9.12573936,POINT (9.12573936 45.73083728)
5789,Monossido di Carbonio,mg/m³,591,Seriate v. Garibaldi,256.0,BG,Seriate,S,1991-10-31T00:00:00.000,2011-09-13T00:00:00.000,5059449,555672,45.68636206,9.71495853,POINT (9.71495853 45.68636206)
20041,Ozono,µg/m³,670,Mantova S.Agnese,22.0,MN,Mantova,N,2013-12-13T00:00:00.000,,5002356,641122,45.16057658,10.79557331,POINT (10.79557331 45.16057658)
10300,Monossido di Carbonio,mg/m³,660,Ospitaletto v. XXV aprile,155.0,BS,Ospitaletto,S,2007-08-02T00:00:00.000,2018-07-30T00:00:00.000,5044985,584681,45.55325867,10.08492175,POINT (10.08492175 45.55325867)
6630,Particolato Totale Sospeso,µg/m³,602,Melegnano v.Predabissi,83.0,MI,Melegnano,S,2000-01-13T00:00:00.000,2011-01-01T00:00:00.000,5022361,525789,45.35428881,9.32924395,POINT (9.32924395 45.35428881)
6918,PM10 (SM2005),µg/m³,560,Varese v.Copelli,383.0,VA,Varese,N,2003-07-17T00:00:00.000,,5073728,486035,45.8169745,8.82024911,POINT (8.82024911 45.8169745)
6767,Ozono,µg/m³,649,Brescia v.Broletto,149.0,BS,Brescia,S,1983-01-01T00:00:00.000,2004-02-27T00:00:00.000,5043674,595467,45.54006456,10.22281989,POINT (10.22281989 45.54006456)
6856,Ossidi di Azoto,µg/m³,660,Ospitaletto v. XXV aprile,155.0,BS,Ospitaletto,S,1990-01-01T00:00:00.000,2018-07-30T00:00:00.000,5044985,584681,45.55325867,10.08492175,POINT (10.08492175 45.55325867)
5675,Biossido di Zolfo,µg/m³,565,Cantù v.Meucci,369.0,CO,Cantù,S,1993-10-01T00:00:00.000,1997-08-05T00:00:00.000,5064150,509783,45.73083728,9.12573936,POINT (9.12573936 45.73083728)
5809,Monossido di Carbonio,mg/m³,600,Lodi v.Vignati,80.0,LO,Lodi,N,1999-12-30T00:00:00.000,,5017060,538042,45.30601628,9.48527511,POINT (9.48527511 45.30601628)
17037,Benzo(a)pirene,ng/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,N,2012-01-14T00:00:00.000,,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
10326,Biossido di Azoto,µg/m³,708,Parona v. della Miseria,112.0,PV,Parona,N,2007-10-01T00:00:00.000,,5014300,480733,45.28194289,8.75433614,POINT (8.75433614 45.28194289)
6268,Ossidi di Azoto,µg/m³,600,Lodi v.Vignati,80.0,LO,Lodi,N,1999-12-30T00:00:00.000,,5017060,538042,45.30601628,9.48527511,POINT (9.48527511 45.30601628)
6879,Monossido di Carbonio,mg/m³,664,Mantova p.zza Gramsci,18.0,MN,Mantova,N,2004-06-11T00:00:00.000,,5001351,640031,45.15175186,10.78141717,POINT (10.78141717 45.15175186)
6720,Ossidi di Azoto,µg/m³,644,Vigevano v.Petrarca,107.0,PV,Vigevano,S,2004-01-24T00:00:00.000,2012-02-02T00:00:00.000,5019220,489053,45.32640825,8.86031156,POINT (8.86031156 45.32640825)
5835,Monossido di Carbonio,mg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139.0,MI,Sesto San Giovanni,N,1990-04-29T00:00:00.000,,5042386,518435,45.53476819,9.23610903,POINT (9.23610903 45.53476819)
12028,PM10 (SM2005),µg/m³,642,Pavia v. Folperti,77.0,PV,Pavia,N,2011-02-04T00:00:00.000,,5004590,512932,45.19468231,9.16464919,POINT (9.16464919 45.19468231)
9961,PM10 (SM2005),µg/m³,669,Brescia Villaggio Sereno,70.0,BS,Brescia,N,2006-01-01T00:00:00.000,,5040636,593101,45.51306214,10.19190606,POINT (10.19190606 45.51306214)
5552,Biossido di Azoto,µg/m³,549,Milano P.zza Abbiategrasso,111.0,MI,Milano,S,1995-05-20T00:00:00.000,2018-07-30T00:00:00.000,5030980,514247,45.43220019,9.18215183,POINT (9.18215183 45.43220019)
5664,Biossido di Zolfo,µg/m³,612,Filago v.Fermi,176.0,BG,Filago,S,1992-07-17T00:00:00.000,,5052474,543382,45.62446461,9.55651564,POINT (9.55651564 45.62446461)
5650,Biossido di Zolfo,µg/m³,503,Milano P.zza Zavattari,122.0,MI,Milano,S,1968-01-12T00:00:00.000,2010-12-14T00:00:00.000,5035847,511082,45.47606529,9.14178666,POINT (9.14178666 45.47606529)
12597,Cadmio,ng/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,N,2008-04-24T00:00:00.000,,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
6232,Ossidi di Azoto,µg/m³,561,Como v.Cattaneo,202.0,CO,Como,N,1991-01-01T00:00:00.000,,5073500,505203,45.81504217,9.06697886,POINT (9.06697886 45.81504217)
6927,PM10 (SM2005),µg/m³,574,Lecco v. Amendola,214.0,LC,Lecco,N,2000-05-12T00:00:00.000,,5077479,530713,45.85019631,9.39558125,POINT (9.39558125 45.85019631)
9859,Monossido di Carbonio,mg/m³,673,Voghera v.Pozzoni,90.0,PV,Voghera,N,2005-07-05T00:00:00.000,,4982900,500665,44.99955481,9.00844961,POINT (9.00844961 44.99955481)
5555,Biossido di Azoto,µg/m³,552,Varese v.Vidoletti,425.0,VA,Varese,N,1991-12-24T00:00:00.000,,5075945,484773,45.83690178,8.80393513,POINT (8.80393513 45.83690178)
12604,Piombo,ng/m³,655,Darfo Boario Terme v. De Amicis,221.0,BS,Darfo Boario Terme,S,2008-04-18T00:00:00.000,2023-12-31T00:00:00.000,5080789,591371,45.87460256,10.17736553,POINT (10.17736553 45.87460256)
20442,Monossido di Azoto,µg/m³,681,Moggio Loc. Penscei,1194.0,LC,Moggio,N,2007-03-16T00:00:00.000,,5084478,538586,45.91279097,9.49754261,POINT (9.49754261 45.91279097)
12668,Arsenico,ng/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2008-02-23T00:00:00.000,,4986922,663580,45.01688067,11.07609728,POINT (11.07609728 45.01688067)
20155,PM10 (SM2005),µg/m³,690,Mezzana Bigli loc. Casoni,73.0,PV,Mezzana Bigli,N,2013-11-20T00:00:00.000,,4990697,489679,45.06966728,8.86890217,POINT (8.86890217 45.06966728)
6730,Biossido di Azoto,µg/m³,645,Voghera v.Repubblica,100.0,PV,Voghera,S,2002-03-07T00:00:00.000,2012-10-16T00:00:00.000,4981380,500562,44.98587178,9.00714089,POINT (9.00714089 44.98587178)
10463,Ozono,µg/m³,1266,Bertonico v.Moro,65.0,LO,Bertonico,N,2009-08-03T00:00:00.000,,5009105,552297,45.23349689,9.66625758,POINT (9.66625758 45.23349689)
17159,Particelle sospese PM2.5,µg/m³,633,Soresina v. Landriani,70.0,CR,Soresina,N,2012-10-11T00:00:00.000,,5014860,567712,45.28398,9.86340258,POINT (9.86340258 45.28398)
5676,Biossido di Zolfo,µg/m³,561,Como v.Cattaneo,202.0,CO,Como,N,1991-02-17T00:00:00.000,,5073500,505203,45.81504217,9.06697886,POINT (9.06697886 45.81504217)
10450,Particelle sospese PM2.5,µg/m³,655,Darfo Boario Terme v. De Amicis,221.0,BS,Darfo Boario Terme,S,2008-12-23T00:00:00.000,2023-07-12T00:00:00.000,5080789,591371,45.87460256,10.17736553,POINT (10.17736553 45.87460256)
9930,Ossidi di Azoto,µg/m³,677,Cremona Via Fatebenefratelli,43.0,CR,Cremona,N,2006-04-11T00:00:00.000,,4999315,582066,45.14254358,10.04384767,POINT (10.04384767 45.14254358)
6272,Ossidi di Azoto,µg/m³,601,Montanaso Lombardo SP 202,84.0,LO,Montanaso Lombardo,S,2000-01-13T00:00:00.000,2017-01-01T00:00:00.000,5020391,535459,45.33613419,9.45255314,POINT (9.45255314 45.33613419)
6310,Ossidi di Azoto,µg/m³,510,Inzago v.le Gramsci,138.0,MI,Inzago,S,1991-01-16T00:00:00.000,2018-01-01T00:00:00.000,5043030,538012,45.53976956,9.48689669,POINT (9.48689669 45.53976956)
10259,Benzene,µg/m³,569,Sondrio v.Mazzini,307.0,SO,Sondrio,N,2006-09-19T00:00:00.000,,5113078,567173,46.16797103,9.87014581,POINT (9.87014581 46.16797103)
5577,Biossido di Azoto,µg/m³,574,Lecco v. Amendola,214.0,LC,Lecco,N,1991-02-17T00:00:00.000,,5077479,530713,45.85019631,9.39558125,POINT (9.39558125 45.85019631)
5515,Biossido di Azoto,µg/m³,512,Carate Brianza v.De Gasperi,250.0,MB,Carate Brianza,S,1994-10-27T00:00:00.000,2018-07-30T00:00:00.000,5057635,518272,45.672017,9.234603,POINT (9.234603 45.672017)
10114,PM10 (SM2005),µg/m³,698,Ceneselli v. Moro,13.0,RO,Ceneselli,S,2007-01-01T00:00:00.000,2017-01-01T00:00:00.000,4987161,686934,45.013458,11.372581,POINT (11.372581 45.013458)
6607,Particolato Totale Sospeso,µg/m³,591,Seriate v. Garibaldi,256.0,BG,Seriate,S,2000-09-07T00:00:00.000,2002-04-04T00:00:00.000,5059449,555672,45.68636206,9.71495853,POINT (9.71495853 45.68636206)
6059,Benzene,µg/m³,513,Trezzo sull'Adda v.Nenni,199.0,MI,Trezzo sull'Adda,S,2001-04-02T00:00:00.000,2002-02-19T00:00:00.000,5051253,539618,45.61370028,9.508134,POINT (9.508134 45.61370028)
