giorno,ATS,nometiposensore,valore_medio
2024-08-17,ATS_Bergamo,PM10 (SM2005),22.375
2024-08-17,ATS_Bergamo,Particelle sospese PM2.5,12.0
2024-08-17,ATS_Montagna,Biossido di Azoto,-14.589062499999999
2024-08-17,ATS_Montagna,PM10 (SM2005),19.0
2024-08-17,ATS_Montagna,Particelle sospese PM2.5,10.571428571428571
2024-08-18,ATS_Bergamo,Biossido di Azoto,9.88564814814815
2024-08-18,ATS_Bergamo,PM10 (SM2005),11.857142857142858
2024-08-18,ATS_Bergamo,Particelle sospese PM2.5,4.75
2024-08-18,ATS_Montagna,Biossido di Azoto,10.168489583333333
2024-08-18,ATS_Montagna,PM10 (SM2005),12.916666666666666
2024-08-18,ATS_Montagna,Particelle sospese PM2.5,7.571428571428571
2024-08-19,ATS_Bergamo,Biossido di Azoto,-78.7699074074074
2024-08-19,ATS_Bergamo,PM10 (SM2005),11.875
2024-08-19,ATS_Bergamo,Particelle sospese PM2.5,6.0
2024-08-19,ATS_Montagna,Biossido di Azoto,-12.46868686868687
2024-08-19,ATS_Montagna,PM10 (SM2005),-761.1538461538462
2024-08-19,ATS_Montagna,Particelle sospese PM2.5,-1245.75
2024-08-20,ATS_Bergamo,Biossido di Azoto,13.7625
2024-08-20,ATS_Bergamo,PM10 (SM2005),15.0
2024-08-20,ATS_Bergamo,Particelle sospese PM2.5,8.4
2024-08-20,ATS_Montagna,Biossido di Azoto,-12.035768261964735
2024-08-20,ATS_Montagna,PM10 (SM2005),-759.6923076923077
2024-08-20,ATS_Montagna,Particelle sospese PM2.5,7.375
2024-08-21,ATS_Bergamo,Biossido di Azoto,-587.5787037037037
2024-08-21,ATS_Bergamo,PM10 (SM2005),21.375
2024-08-21,ATS_Bergamo,Particelle sospese PM2.5,13.2
2024-08-21,ATS_Montagna,Biossido di Azoto,13.87506234413965
2024-08-21,ATS_Montagna,PM10 (SM2005),-753.9230769230769
2024-08-21,ATS_Montagna,Particelle sospese PM2.5,9.25
2024-08-22,ATS_Bergamo,Biossido di Azoto,-590.1217592592593
2024-08-22,ATS_Bergamo,PM10 (SM2005),23.125
2024-08-22,ATS_Bergamo,Particelle sospese PM2.5,13.6
2024-08-22,ATS_Montagna,Biossido di Azoto,-64.37684478371501
2024-08-22,ATS_Montagna,PM10 (SM2005),20.0
2024-08-22,ATS_Montagna,Particelle sospese PM2.5,12.571428571428571
2024-08-23,ATS_Bergamo,Biossido di Azoto,12.879999999999999
2024-08-23,ATS_Bergamo,PM10 (SM2005),24.625
2024-08-23,ATS_Bergamo,Particelle sospese PM2.5,14.6
2024-08-23,ATS_Montagna,Biossido di Azoto,-36.72681704260652
2024-08-23,ATS_Montagna,PM10 (SM2005),-748.5384615384615
2024-08-23,ATS_Montagna,Particelle sospese PM2.5,-1238.25
2024-08-24,ATS_Bergamo,Biossido di Azoto,11.793981481481481
2024-08-24,ATS_Bergamo,PM10 (SM2005),23.625
2024-08-24,ATS_Bergamo,Particelle sospese PM2.5,15.0
2024-08-24,ATS_Montagna,Biossido di Azoto,13.575980392156863
2024-08-24,ATS_Montagna,PM10 (SM2005),21.76923076923077
2024-08-24,ATS_Montagna,Particelle sospese PM2.5,13.375
2024-08-25,ATS_Bergamo,Biossido di Azoto,10.912037037037036
2024-08-25,ATS_Bergamo,PM10 (SM2005),19.5
2024-08-25,ATS_Bergamo,Particelle sospese PM2.5,12.2
2024-08-25,ATS_Montagna,Biossido di Azoto,-12.481617647058824
2024-08-25,ATS_Montagna,PM10 (SM2005),19.153846153846153
2024-08-25,ATS_Montagna,Particelle sospese PM2.5,12.5
2024-08-26,ATS_Bergamo,Biossido di Azoto,12.588888888888889
2024-08-26,ATS_Bergamo,PM10 (SM2005),13.875
2024-08-26,ATS_Bergamo,Particelle sospese PM2.5,7.8
2024-08-26,ATS_Montagna,Biossido di Azoto,13.24485294117647
2024-08-26,ATS_Montagna,PM10 (SM2005),13.23076923076923
2024-08-26,ATS_Montagna,Particelle sospese PM2.5,7.875
2024-08-27,ATS_Bergamo,Biossido di Azoto,13.166203703703705
2024-08-27,ATS_Bergamo,PM10 (SM2005),-1234.0
2024-08-27,ATS_Bergamo,Particelle sospese PM2.5,11.0
2024-08-27,ATS_Montagna,Biossido di Azoto,-33.73112745098039
2024-08-27,ATS_Montagna,PM10 (SM2005),17.076923076923077
2024-08-27,ATS_Montagna,Particelle sospese PM2.5,11.375
2024-08-28,ATS_Bergamo,Biossido di Azoto,15.534722222222221
2024-08-28,ATS_Bergamo,PM10 (SM2005),-1229.5
2024-08-28,ATS_Bergamo,Particelle sospese PM2.5,16.2
2024-08-28,ATS_Montagna,Biossido di Azoto,-104.92426470588235
2024-08-28,ATS_Montagna,PM10 (SM2005),20.615384615384617
2024-08-28,ATS_Montagna,Particelle sospese PM2.5,11.625
2024-08-29,ATS_Bergamo,Biossido di Azoto,16.32175925925926
2024-08-29,ATS_Bergamo,PM10 (SM2005),25.0
2024-08-29,ATS_Bergamo,Particelle sospese PM2.5,15.4
2024-08-29,ATS_Montagna,Biossido di Azoto,-251.22137592137594
2024-08-29,ATS_Montagna,PM10 (SM2005),23.416666666666668
2024-08-29,ATS_Montagna,Particelle sospese PM2.5,15.285714285714286
2024-08-30,ATS_Bergamo,Biossido di Azoto,18.0287037037037
2024-08-30,ATS_Bergamo,PM10 (SM2005),29.125
2024-08-30,ATS_Bergamo,Particelle sospese PM2.5,17.4
2024-08-30,ATS_Montagna,Biossido di Azoto,20.348039215686274
2024-08-30,ATS_Montagna,PM10 (SM2005),24.083333333333332
2024-08-30,ATS_Montagna,Particelle sospese PM2.5,14.428571428571429
2024-08-31,ATS_Bergamo,Biossido di Azoto,15.996296296296295
2024-08-31,ATS_Bergamo,PM10 (SM2005),29.25
2024-08-31,ATS_Bergamo,Particelle sospese PM2.5,18.4
2024-08-31,ATS_Montagna,Biossido di Azoto,18.43112745098039
2024-08-31,ATS_Montagna,PM10 (SM2005),25.833333333333332
2024-08-31,ATS_Montagna,Particelle sospese PM2.5,16.142857142857142
2024-09-01,ATS_Bergamo,Biossido di Azoto,12.406018518518518
2024-09-01,ATS_Bergamo,PM10 (SM2005),24.75
2024-09-01,ATS_Bergamo,Particelle sospese PM2.5,15.4
2024-09-01,ATS_Montagna,Biossido di Azoto,14.550735294117647
2024-09-01,ATS_Montagna,PM10 (SM2005),22.0
2024-09-01,ATS_Montagna,Particelle sospese PM2.5,15.428571428571429
2024-09-02,ATS_Bergamo,Biossido di Azoto,15.84675925925926
2024-09-02,ATS_Bergamo,PM10 (SM2005),21.125
2024-09-02,ATS_Bergamo,Particelle sospese PM2.5,11.8
2024-09-02,ATS_Montagna,Biossido di Azoto,-5.2485294117647046
2024-09-02,ATS_Montagna,PM10 (SM2005),18.916666666666668
2024-09-02,ATS_Montagna,Particelle sospese PM2.5,12.857142857142858
2024-09-03,ATS_Bergamo,Biossido di Azoto,15.708333333333334
2024-09-03,ATS_Bergamo,PM10 (SM2005),18.25
2024-09-03,ATS_Bergamo,Particelle sospese PM2.5,11.6
2024-09-03,ATS_Montagna,Biossido di Azoto,19.19142156862745
2024-09-03,ATS_Montagna,PM10 (SM2005),19.5
2024-09-03,ATS_Montagna,Particelle sospese PM2.5,11.857142857142858
2024-09-04,ATS_Bergamo,Biossido di Azoto,12.147685185185185
2024-09-04,ATS_Bergamo,PM10 (SM2005),16.625
2024-09-04,ATS_Bergamo,Particelle sospese PM2.5,10.0
2024-09-04,ATS_Montagna,Biossido di Azoto,-7.891176470588234
2024-09-04,ATS_Montagna,PM10 (SM2005),-814.4166666666666
2024-09-04,ATS_Montagna,Particelle sospese PM2.5,10.571428571428571
2024-09-05,ATS_Bergamo,Biossido di Azoto,13.863425925925926
2024-09-05,ATS_Bergamo,PM10 (SM2005),11.0
2024-09-05,ATS_Bergamo,Particelle sospese PM2.5,6.0
2024-09-05,ATS_Montagna,Biossido di Azoto,-33.32573529411765
2024-09-05,ATS_Montagna,PM10 (SM2005),-756.4615384615385
2024-09-05,ATS_Montagna,Particelle sospese PM2.5,6.875
2024-09-06,ATS_Bergamo,Biossido di Azoto,13.76527777777778
2024-09-06,ATS_Bergamo,PM10 (SM2005),11.0
2024-09-06,ATS_Bergamo,Particelle sospese PM2.5,5.4
2024-09-06,ATS_Montagna,Biossido di Azoto,-32.8046568627451
2024-09-06,ATS_Montagna,PM10 (SM2005),8.833333333333334
2024-09-06,ATS_Montagna,Particelle sospese PM2.5,4.714285714285714
2024-09-07,ATS_Bergamo,Biossido di Azoto,14.51388888888889
2024-09-07,ATS_Bergamo,PM10 (SM2005),14.625
2024-09-07,ATS_Bergamo,Particelle sospese PM2.5,7.8
2024-09-07,ATS_Montagna,Biossido di Azoto,15.25514705882353
2024-09-07,ATS_Montagna,PM10 (SM2005),13.307692307692308
2024-09-07,ATS_Montagna,Particelle sospese PM2.5,7.75
2024-09-08,ATS_Bergamo,Biossido di Azoto,12.052314814814816
2024-09-08,ATS_Bergamo,PM10 (SM2005),14.625
2024-09-08,ATS_Bergamo,Particelle sospese PM2.5,6.4
2024-09-08,ATS_Montagna,Biossido di Azoto,-11.651715686274509
2024-09-08,ATS_Montagna,PM10 (SM2005),16.53846153846154
2024-09-08,ATS_Montagna,Particelle sospese PM2.5,7.125
2024-09-09,ATS_Bergamo,Biossido di Azoto,-496.2518518518518
2024-09-09,ATS_Bergamo,PM10 (SM2005),-1242.25
2024-09-09,ATS_Bergamo,Particelle sospese PM2.5,3.8
2024-09-09,ATS_Montagna,Biossido di Azoto,-59.16831683168317
2024-09-09,ATS_Montagna,PM10 (SM2005),10.846153846153847
2024-09-09,ATS_Montagna,Particelle sospese PM2.5,6.25
2024-09-10,ATS_Bergamo,Biossido di Azoto,-630.2912037037037
2024-09-10,ATS_Bergamo,PM10 (SM2005),-1241.5
2024-09-10,ATS_Bergamo,Particelle sospese PM2.5,3.6
2024-09-10,ATS_Montagna,Biossido di Azoto,-31.083088235294117
2024-09-10,ATS_Montagna,PM10 (SM2005),9.583333333333334
2024-09-10,ATS_Montagna,Particelle sospese PM2.5,-1423.4285714285713
2024-09-11,ATS_Bergamo,Biossido di Azoto,18.47429906542056
2024-09-11,ATS_Bergamo,PM10 (SM2005),-1236.0
2024-09-11,ATS_Bergamo,Particelle sospese PM2.5,9.4
2024-09-11,ATS_Montagna,Biossido di Azoto,-30.3125
2024-09-11,ATS_Montagna,PM10 (SM2005),-757.0
2024-09-11,ATS_Montagna,Particelle sospese PM2.5,-1244.0
2024-09-12,ATS_Bergamo,Biossido di Azoto,-36.625499999999995
2024-09-12,ATS_Bergamo,PM10 (SM2005),6.75
2024-09-12,ATS_Bergamo,Particelle sospese PM2.5,3.2
2024-09-12,ATS_Montagna,Biossido di Azoto,15.189135802469137
2024-09-12,ATS_Montagna,PM10 (SM2005),-764.0
2024-09-12,ATS_Montagna,Particelle sospese PM2.5,-1247.5
2024-09-13,ATS_Bergamo,Biossido di Azoto,12.912962962962963
2024-09-13,ATS_Bergamo,PM10 (SM2005),8.25
2024-09-13,ATS_Bergamo,Particelle sospese PM2.5,5.0
2024-09-13,ATS_Montagna,Biossido di Azoto,16.585049019607844
2024-09-13,ATS_Montagna,PM10 (SM2005),-761.9230769230769
2024-09-13,ATS_Montagna,Particelle sospese PM2.5,-2496.25
2024-09-14,ATS_Bergamo,Biossido di Azoto,9.918981481481481
2024-09-14,ATS_Bergamo,PM10 (SM2005),5.25
2024-09-14,ATS_Bergamo,Particelle sospese PM2.5,3.6
2024-09-14,ATS_Montagna,Biossido di Azoto,16.604166666666668
2024-09-14,ATS_Montagna,PM10 (SM2005),-762.0769230769231
2024-09-14,ATS_Montagna,Particelle sospese PM2.5,-2496.625
2024-09-15,ATS_Bergamo,Biossido di Azoto,15.637037037037036
2024-09-15,ATS_Bergamo,PM10 (SM2005),9.0
2024-09-15,ATS_Bergamo,Particelle sospese PM2.5,7.4
2024-09-15,ATS_Montagna,Biossido di Azoto,15.248774509803921
2024-09-15,ATS_Montagna,PM10 (SM2005),-762.4615384615385
2024-09-15,ATS_Montagna,Particelle sospese PM2.5,-2496.75
2024-09-16,ATS_Bergamo,Biossido di Azoto,20.61296296296296
2024-09-16,ATS_Bergamo,PM10 (SM2005),13.375
2024-09-16,ATS_Bergamo,Particelle sospese PM2.5,8.0
2024-09-16,ATS_Montagna,Biossido di Azoto,-250.2139705882353
2024-09-16,ATS_Montagna,PM10 (SM2005),-759.6923076923077
2024-09-16,ATS_Montagna,Particelle sospese PM2.5,-1245.25
2024-09-17,ATS_Bergamo,Biossido di Azoto,17.889351851851853
2024-09-17,ATS_Bergamo,PM10 (SM2005),10.125
2024-09-17,ATS_Bergamo,Particelle sospese PM2.5,5.4
2024-09-17,ATS_Montagna,Biossido di Azoto,-595.7718137254902
2024-09-17,ATS_Montagna,PM10 (SM2005),10.384615384615385
2024-09-17,ATS_Montagna,Particelle sospese PM2.5,3.875
2024-09-18,ATS_Bergamo,Biossido di Azoto,21.115277777777777
2024-09-18,ATS_Bergamo,PM10 (SM2005),-1237.125
2024-09-18,ATS_Bergamo,Particelle sospese PM2.5,7.6
2024-09-18,ATS_Montagna,Biossido di Azoto,-397.2357843137255
2024-09-18,ATS_Montagna,PM10 (SM2005),12.23076923076923
2024-09-18,ATS_Montagna,Particelle sospese PM2.5,5.75
2024-09-19,ATS_Bergamo,Biossido di Azoto,18.90509259259259
2024-09-19,ATS_Bergamo,PM10 (SM2005),-1237.875
2024-09-19,ATS_Bergamo,Particelle sospese PM2.5,8.2
2024-09-19,ATS_Montagna,Biossido di Azoto,20.264950980392157
2024-09-19,ATS_Montagna,PM10 (SM2005),14.923076923076923
2024-09-19,ATS_Montagna,Particelle sospese PM2.5,6.125
2024-09-20,ATS_Bergamo,Biossido di Azoto,20.918518518518518
2024-09-20,ATS_Bergamo,PM10 (SM2005),-1232.625
2024-09-20,ATS_Bergamo,Particelle sospese PM2.5,11.6
2024-09-20,ATS_Montagna,Biossido di Azoto,19.895833333333332
2024-09-20,ATS_Montagna,PM10 (SM2005),18.692307692307693
2024-09-20,ATS_Montagna,Particelle sospese PM2.5,8.375
2024-09-21,ATS_Bergamo,Biossido di Azoto,19.011574074074073
2024-09-21,ATS_Bergamo,PM10 (SM2005),22.5
2024-09-21,ATS_Bergamo,Particelle sospese PM2.5,14.2
2024-09-21,ATS_Montagna,Biossido di Azoto,18.527696078431372
2024-09-21,ATS_Montagna,PM10 (SM2005),21.153846153846153
2024-09-21,ATS_Montagna,Particelle sospese PM2.5,10.25
2024-09-22,ATS_Bergamo,Biossido di Azoto,16.22361111111111
2024-09-22,ATS_Bergamo,PM10 (SM2005),20.625
2024-09-22,ATS_Bergamo,Particelle sospese PM2.5,14.2
2024-09-22,ATS_Montagna,Biossido di Azoto,15.856617647058824
2024-09-22,ATS_Montagna,PM10 (SM2005),18.307692307692307
2024-09-22,ATS_Montagna,Particelle sospese PM2.5,9.25
2024-09-23,ATS_Bergamo,Biossido di Azoto,18.724074074074075
2024-09-23,ATS_Bergamo,PM10 (SM2005),21.0
2024-09-23,ATS_Bergamo,Particelle sospese PM2.5,11.333333333333334
2024-09-23,ATS_Montagna,Biossido di Azoto,19.791176470588237
2024-09-23,ATS_Montagna,PM10 (SM2005),19.0
2024-09-23,ATS_Montagna,Particelle sospese PM2.5,13.0
2024-09-24,ATS_Bergamo,Biossido di Azoto,15.430092592592594
2024-09-24,ATS_Bergamo,PM10 (SM2005),12.0
2024-09-24,ATS_Bergamo,Particelle sospese PM2.5,-2495.25
2024-09-24,ATS_Montagna,Biossido di Azoto,18.52573529411765
2024-09-24,ATS_Montagna,PM10 (SM2005),11.25
2024-09-24,ATS_Montagna,Particelle sospese PM2.5,9.285714285714286
2024-09-25,ATS_Bergamo,Biossido di Azoto,-586.3912037037037
2024-09-25,ATS_Bergamo,PM10 (SM2005),10.571428571428571
2024-09-25,ATS_Bergamo,Particelle sospese PM2.5,-2496.0
2024-09-25,ATS_Montagna,Biossido di Azoto,19.202450980392157
2024-09-25,ATS_Montagna,PM10 (SM2005),11.818181818181818
2024-09-25,ATS_Montagna,Particelle sospese PM2.5,5.714285714285714
2024-09-26,ATS_Bergamo,Biossido di Azoto,-632.5342592592592
2024-09-26,ATS_Bergamo,PM10 (SM2005),12.25
2024-09-26,ATS_Bergamo,Particelle sospese PM2.5,5.6
2024-09-26,ATS_Montagna,Biossido di Azoto,20.715196078431372
2024-09-26,ATS_Montagna,PM10 (SM2005),-819.1666666666666
2024-09-26,ATS_Montagna,Particelle sospese PM2.5,-1244.375
2024-09-27,ATS_Bergamo,Biossido di Azoto,-128.19665071770333
2024-09-27,ATS_Bergamo,PM10 (SM2005),-1235.625
2024-09-27,ATS_Bergamo,Particelle sospese PM2.5,-1994.2
2024-09-27,ATS_Montagna,Biossido di Azoto,18.302450980392155
2024-09-27,ATS_Montagna,PM10 (SM2005),14.0
2024-09-27,ATS_Montagna,Particelle sospese PM2.5,5.0
2024-09-28,ATS_Bergamo,Biossido di Azoto,14.122685185185185
2024-09-28,ATS_Bergamo,PM10 (SM2005),10.25
2024-09-28,ATS_Bergamo,Particelle sospese PM2.5,5.4
2024-09-28,ATS_Montagna,Biossido di Azoto,13.870343137254903
2024-09-28,ATS_Montagna,PM10 (SM2005),8.666666666666666
2024-09-28,ATS_Montagna,Particelle sospese PM2.5,4.428571428571429
2024-09-29,ATS_Bergamo,Biossido di Azoto,10.671296296296296
2024-09-29,ATS_Bergamo,PM10 (SM2005),7.125
2024-09-29,ATS_Bergamo,Particelle sospese PM2.5,3.2
2024-09-29,ATS_Montagna,Biossido di Azoto,11.673039215686275
2024-09-29,ATS_Montagna,PM10 (SM2005),7.538461538461538
2024-09-29,ATS_Montagna,Particelle sospese PM2.5,3.25
2024-09-30,ATS_Bergamo,Biossido di Azoto,16.34166666666667
2024-09-30,ATS_Bergamo,PM10 (SM2005),13.625
2024-09-30,ATS_Bergamo,Particelle sospese PM2.5,7.8
2024-09-30,ATS_Montagna,Biossido di Azoto,-130.27248157248158
2024-09-30,ATS_Montagna,PM10 (SM2005),12.538461538461538
2024-09-30,ATS_Montagna,Particelle sospese PM2.5,4.5
2024-10-01,ATS_Bergamo,Biossido di Azoto,19.17083333333333
2024-10-01,ATS_Bergamo,PM10 (SM2005),24.875
2024-10-01,ATS_Bergamo,Particelle sospese PM2.5,13.4
2024-10-01,ATS_Montagna,Biossido di Azoto,19.448774509803922
2024-10-01,ATS_Montagna,PM10 (SM2005),18.076923076923077
2024-10-01,ATS_Montagna,Particelle sospese PM2.5,9.5
2024-10-02,ATS_Bergamo,Biossido di Azoto,17.568981481481483
2024-10-02,ATS_Bergamo,PM10 (SM2005),18.25
2024-10-02,ATS_Bergamo,Particelle sospese PM2.5,12.4
2024-10-02,ATS_Montagna,Biossido di Azoto,-55.68600000000001
2024-10-02,ATS_Montagna,PM10 (SM2005),-756.7692307692307
2024-10-02,ATS_Montagna,Particelle sospese PM2.5,-1240.75
2024-10-03,ATS_Bergamo,Biossido di Azoto,19.1037037037037
2024-10-03,ATS_Bergamo,PM10 (SM2005),11.125
2024-10-03,ATS_Bergamo,Particelle sospese PM2.5,-1995.4
2024-10-03,ATS_Montagna,Biossido di Azoto,18.07425
2024-10-03,ATS_Montagna,PM10 (SM2005),8.307692307692308
2024-10-03,ATS_Montagna,Particelle sospese PM2.5,-1244.5
2024-10-04,ATS_Bergamo,Biossido di Azoto,16.491203703703704
2024-10-04,ATS_Bergamo,PM10 (SM2005),7.625
2024-10-04,ATS_Bergamo,Particelle sospese PM2.5,-1997.0
2024-10-04,ATS_Montagna,Biossido di Azoto,17.278186274509803
2024-10-04,ATS_Montagna,PM10 (SM2005),8.076923076923077
2024-10-04,ATS_Montagna,Particelle sospese PM2.5,4.0
2024-10-05,ATS_Bergamo,Biossido di Azoto,13.680555555555555
2024-10-05,ATS_Bergamo,PM10 (SM2005),13.714285714285714
2024-10-05,ATS_Bergamo,Particelle sospese PM2.5,10.0
2024-10-05,ATS_Montagna,Biossido di Azoto,14.329656862745098
2024-10-05,ATS_Montagna,PM10 (SM2005),10.846153846153847
2024-10-05,ATS_Montagna,Particelle sospese PM2.5,6.571428571428571
2024-10-06,ATS_Bergamo,Biossido di Azoto,14.526943005181346
2024-10-06,ATS_Bergamo,PM10 (SM2005),15.428571428571429
2024-10-06,ATS_Bergamo,Particelle sospese PM2.5,12.0
2024-10-06,ATS_Montagna,Biossido di Azoto,14.236764705882354
2024-10-06,ATS_Montagna,PM10 (SM2005),12.615384615384615
2024-10-06,ATS_Montagna,Particelle sospese PM2.5,7.857142857142857
2024-10-07,ATS_Bergamo,Biossido di Azoto,-79.67853658536586
2024-10-07,ATS_Bergamo,PM10 (SM2005),19.285714285714285
2024-10-07,ATS_Bergamo,Particelle sospese PM2.5,13.0
2024-10-07,ATS_Montagna,Biossido di Azoto,-6.0063882063882055
2024-10-07,ATS_Montagna,PM10 (SM2005),17.076923076923077
2024-10-07,ATS_Montagna,Particelle sospese PM2.5,10.285714285714286
2024-10-08,ATS_Bergamo,Biossido di Azoto,17.63564814814815
2024-10-08,ATS_Bergamo,PM10 (SM2005),10.375
2024-10-08,ATS_Bergamo,Particelle sospese PM2.5,-1993.4
2024-10-08,ATS_Montagna,Biossido di Azoto,-6.796813725490194
2024-10-08,ATS_Montagna,PM10 (SM2005),10.76923076923077
2024-10-08,ATS_Montagna,Particelle sospese PM2.5,8.714285714285714
2024-10-09,ATS_Bergamo,Biossido di Azoto,17.57314814814815
2024-10-09,ATS_Bergamo,PM10 (SM2005),14.125
2024-10-09,ATS_Bergamo,Particelle sospese PM2.5,-1993.8
2024-10-09,ATS_Montagna,Biossido di Azoto,-3.9529411764705875
2024-10-09,ATS_Montagna,PM10 (SM2005),9.538461538461538
2024-10-09,ATS_Montagna,Particelle sospese PM2.5,7.142857142857143
2024-10-10,ATS_Bergamo,Biossido di Azoto,14.490277777777779
2024-10-10,ATS_Bergamo,PM10 (SM2005),10.5
2024-10-10,ATS_Bergamo,Particelle sospese PM2.5,6.5
2024-10-10,ATS_Montagna,Biossido di Azoto,-56.69117647058823
2024-10-10,ATS_Montagna,PM10 (SM2005),8.384615384615385
2024-10-10,ATS_Montagna,Particelle sospese PM2.5,4.714285714285714
2024-10-11,ATS_Bergamo,Biossido di Azoto,16.851388888888888
2024-10-11,ATS_Bergamo,PM10 (SM2005),11.75
2024-10-11,ATS_Bergamo,Particelle sospese PM2.5,6.2
2024-10-11,ATS_Montagna,Biossido di Azoto,-130.38546798029557
2024-10-11,ATS_Montagna,PM10 (SM2005),10.923076923076923
2024-10-11,ATS_Montagna,Particelle sospese PM2.5,6.0
2024-10-12,ATS_Bergamo,Biossido di Azoto,14.773148148148149
2024-10-12,ATS_Bergamo,PM10 (SM2005),12.375
2024-10-12,ATS_Bergamo,Particelle sospese PM2.5,8.4
2024-10-12,ATS_Montagna,Biossido di Azoto,-80.95233415233415
2024-10-12,ATS_Montagna,PM10 (SM2005),14.0
2024-10-12,ATS_Montagna,Particelle sospese PM2.5,7.142857142857143
2024-10-13,ATS_Bergamo,Biossido di Azoto,12.794444444444444
2024-10-13,ATS_Bergamo,PM10 (SM2005),13.75
2024-10-13,ATS_Bergamo,Particelle sospese PM2.5,10.2
2024-10-13,ATS_Montagna,Biossido di Azoto,15.965196078431372
2024-10-13,ATS_Montagna,PM10 (SM2005),13.692307692307692
2024-10-13,ATS_Montagna,Particelle sospese PM2.5,7.571428571428571
2024-10-14,ATS_Bergamo,Biossido di Azoto,-537.0995370370371
2024-10-14,ATS_Bergamo,PM10 (SM2005),22.25
2024-10-14,ATS_Bergamo,Particelle sospese PM2.5,13.4
2024-10-14,ATS_Montagna,Biossido di Azoto,20.583823529411767
2024-10-14,ATS_Montagna,PM10 (SM2005),20.23076923076923
2024-10-14,ATS_Montagna,Particelle sospese PM2.5,12.285714285714286
2024-10-15,ATS_Bergamo,Biossido di Azoto,-627.662962962963
2024-10-15,ATS_Bergamo,PM10 (SM2005),-1220.5
2024-10-15,ATS_Bergamo,Particelle sospese PM2.5,22.4
2024-10-15,ATS_Montagna,Biossido di Azoto,-4.339705882352941
2024-10-15,ATS_Montagna,PM10 (SM2005),22.53846153846154
2024-10-15,ATS_Montagna,Particelle sospese PM2.5,12.857142857142858
2024-10-16,ATS_Bergamo,Biossido di Azoto,-581.9004629629629
2024-10-16,ATS_Bergamo,PM10 (SM2005),-1227.5
2024-10-16,ATS_Bergamo,Particelle sospese PM2.5,16.0
2024-10-16,ATS_Montagna,Biossido di Azoto,-152.48406862745097
2024-10-16,ATS_Montagna,PM10 (SM2005),17.615384615384617
2024-10-16,ATS_Montagna,Particelle sospese PM2.5,11.571428571428571
2024-10-17,ATS_Bergamo,Biossido di Azoto,-628.7152777777778
2024-10-17,ATS_Bergamo,PM10 (SM2005),11.0
2024-10-17,ATS_Bergamo,Particelle sospese PM2.5,6.0
2024-10-17,ATS_Montagna,Biossido di Azoto,-31.220393120393123
2024-10-17,ATS_Montagna,PM10 (SM2005),13.923076923076923
2024-10-17,ATS_Montagna,Particelle sospese PM2.5,9.428571428571429
2024-10-18,ATS_Bergamo,Biossido di Azoto,20.04675925925926
2024-10-18,ATS_Bergamo,PM10 (SM2005),9.75
2024-10-18,ATS_Bergamo,Particelle sospese PM2.5,4.6
2024-10-18,ATS_Montagna,Biossido di Azoto,-5.43071253071253
2024-10-18,ATS_Montagna,PM10 (SM2005),8.692307692307692
2024-10-18,ATS_Montagna,Particelle sospese PM2.5,3.5714285714285716
2024-10-19,ATS_Bergamo,Biossido di Azoto,-419.94271844660193
2024-10-19,ATS_Bergamo,PM10 (SM2005),11.285714285714286
2024-10-19,ATS_Bergamo,Particelle sospese PM2.5,6.0
2024-10-19,ATS_Montagna,Biossido di Azoto,-30.234068627450977
2024-10-19,ATS_Montagna,PM10 (SM2005),13.384615384615385
2024-10-19,ATS_Montagna,Particelle sospese PM2.5,8.714285714285714
2024-10-20,ATS_Bergamo,Biossido di Azoto,-717.3328124999999
2024-10-20,ATS_Bergamo,PM10 (SM2005),15.714285714285714
2024-10-20,ATS_Bergamo,Particelle sospese PM2.5,6.75
2024-10-20,ATS_Montagna,Biossido di Azoto,-11.140686274509804
2024-10-20,ATS_Montagna,PM10 (SM2005),18.153846153846153
2024-10-20,ATS_Montagna,Particelle sospese PM2.5,-1243.5
2024-10-21,ATS_Bergamo,Biossido di Azoto,-569.6019512195122
2024-10-21,ATS_Bergamo,PM10 (SM2005),-1226.625
2024-10-21,ATS_Bergamo,Particelle sospese PM2.5,-1989.8
2024-10-21,ATS_Montagna,Biossido di Azoto,-7.564373464373465
2024-10-21,ATS_Montagna,PM10 (SM2005),-744.6923076923077
2024-10-21,ATS_Montagna,Particelle sospese PM2.5,-1239.5
2024-10-22,ATS_Bergamo,Biossido di Azoto,-582.0972222222222
2024-10-22,ATS_Bergamo,PM10 (SM2005),36.875
2024-10-22,ATS_Bergamo,Particelle sospese PM2.5,21.4
2024-10-22,ATS_Montagna,Biossido di Azoto,-53.306633906633905
2024-10-22,ATS_Montagna,PM10 (SM2005),32.15384615384615
