giorno,ATS,parametro,valore_medio,n_misure
2021-11-22,ATS_Montagna,NO2,25.42,181
2021-11-22,ATS_Montagna,PM10,21.14,7
2021-11-22,ATS_Montagna,PM25,18.33,3
2021-11-23,ATS_Bergamo,NO2,37.46,204
2021-11-23,ATS_Bergamo,PM10,23.57,7
2021-11-23,ATS_Bergamo,PM25,17.0,4
2021-11-23,ATS_Montagna,NO2,28.82,192
2021-11-23,ATS_Montagna,PM10,21.0,7
2021-11-23,ATS_Montagna,PM25,14.33,3
2021-11-24,ATS_Bergamo,NO2,37.18,192
2021-11-24,ATS_Bergamo,PM10,31.71,7
2021-11-24,ATS_Bergamo,PM25,22.75,4
2021-11-24,ATS_Montagna,NO2,32.06,188
2021-11-24,ATS_Montagna,PM10,29.29,7
2021-11-24,ATS_Montagna,PM25,19.33,3
2021-11-25,ATS_Bergamo,NO2,41.29,199
2021-11-25,ATS_Bergamo,PM10,30.62,8
2021-11-25,ATS_Bergamo,PM25,23.2,5
2021-11-25,ATS_Montagna,NO2,36.54,192
2021-11-25,ATS_Montagna,PM10,30.43,7
2021-11-25,ATS_Montagna,PM25,17.33,3
2021-11-26,ATS_Bergamo,NO2,41.43,216
2021-11-26,ATS_Bergamo,PM10,27.12,8
2021-11-26,ATS_Bergamo,PM25,20.6,5
2021-11-26,ATS_Montagna,NO2,26.67,190
2021-11-26,ATS_Montagna,PM10,17.17,6
2021-11-26,ATS_Montagna,PM25,12.5,2
2021-11-27,ATS_Bergamo,NO2,36.96,216
2021-11-27,ATS_Bergamo,PM10,25.38,8
2021-11-27,ATS_Bergamo,PM25,18.6,5
2021-11-27,ATS_Montagna,NO2,28.28,192
2021-11-27,ATS_Montagna,PM10,27.71,7
2021-11-27,ATS_Montagna,PM25,15.67,3
2021-11-28,ATS_Bergamo,NO2,23.46,213
2021-11-28,ATS_Bergamo,PM10,9.12,8
2021-11-28,ATS_Bergamo,PM25,7.5,4
2021-11-28,ATS_Montagna,NO2,20.85,192
2021-11-28,ATS_Montagna,PM10,9.71,7
2021-11-28,ATS_Montagna,PM25,8.0,3
2021-11-29,ATS_Bergamo,NO2,31.11,203
2021-11-29,ATS_Bergamo,PM10,12.25,8
2021-11-29,ATS_Bergamo,PM25,10.4,5
2021-11-29,ATS_Montagna,NO2,30.47,192
2021-11-29,ATS_Montagna,PM10,18.86,7
2021-11-29,ATS_Montagna,PM25,11.33,3
2021-11-30,ATS_Bergamo,NO2,35.73,209
2021-11-30,ATS_Bergamo,PM10,13.75,8
2021-11-30,ATS_Bergamo,PM25,10.8,5
2021-11-30,ATS_Montagna,NO2,32.39,192
2021-11-30,ATS_Montagna,PM10,15.29,7
2021-11-30,ATS_Montagna,PM25,9.67,3
2021-12-01,ATS_Bergamo,NO2,42.2,199
2021-12-01,ATS_Bergamo,PM10,26.0,8
2021-12-01,ATS_Bergamo,PM25,19.4,5
2021-12-01,ATS_Montagna,NO2,44.87,185
2021-12-01,ATS_Montagna,PM10,32.5,6
2021-12-01,ATS_Montagna,PM25,23.0,3
2021-12-02,ATS_Bergamo,NO2,48.33,215
2021-12-02,ATS_Bergamo,PM10,42.38,8
2021-12-02,ATS_Bergamo,PM25,33.2,5
2021-12-02,ATS_Montagna,NO2,41.45,181
2021-12-02,ATS_Montagna,PM10,46.0,7
2021-12-02,ATS_Montagna,PM25,31.33,3
2021-12-03,ATS_Bergamo,NO2,45.05,216
2021-12-03,ATS_Bergamo,PM10,38.88,8
2021-12-03,ATS_Bergamo,PM25,33.0,4
2021-12-03,ATS_Montagna,NO2,41.63,192
2021-12-03,ATS_Montagna,PM10,49.57,7
2021-12-03,ATS_Montagna,PM25,32.33,3
2021-12-04,ATS_Bergamo,NO2,47.3,216
2021-12-04,ATS_Bergamo,PM10,31.25,8
2021-12-04,ATS_Bergamo,PM25,25.6,5
2021-12-04,ATS_Montagna,NO2,40.31,192
2021-12-04,ATS_Montagna,PM10,43.86,7
2021-12-04,ATS_Montagna,PM25,31.0,3
2021-12-05,ATS_Bergamo,NO2,48.32,216
2021-12-05,ATS_Bergamo,PM10,49.0,8
2021-12-05,ATS_Bergamo,PM25,41.8,5
2021-12-05,ATS_Montagna,NO2,36.78,192
2021-12-05,ATS_Montagna,PM10,52.57,7
2021-12-05,ATS_Montagna,PM25,39.0,3
2021-12-06,ATS_Bergamo,NO2,50.58,214
2021-12-06,ATS_Bergamo,PM10,52.88,8
2021-12-06,ATS_Bergamo,PM25,42.4,5
2021-12-06,ATS_Montagna,NO2,41.54,192
2021-12-06,ATS_Montagna,PM10,61.71,7
2021-12-06,ATS_Montagna,PM25,38.33,3
2021-12-07,ATS_Bergamo,NO2,55.11,215
2021-12-07,ATS_Bergamo,PM10,39.5,8
2021-12-07,ATS_Bergamo,PM25,33.6,5
2021-12-07,ATS_Montagna,NO2,45.55,192
2021-12-07,ATS_Montagna,PM10,51.57,7
2021-12-07,ATS_Montagna,PM25,32.67,3
2021-12-08,ATS_Bergamo,NO2,43.76,216
2021-12-08,ATS_Bergamo,PM10,26.5,8
2021-12-08,ATS_Bergamo,PM25,21.8,5
2021-12-08,ATS_Montagna,NO2,41.29,192
2021-12-08,ATS_Montagna,PM10,34.29,7
2021-12-08,ATS_Montagna,PM25,27.33,3
2021-12-09,ATS_Bergamo,NO2,50.82,213
2021-12-09,ATS_Bergamo,PM10,34.75,8
2021-12-09,ATS_Bergamo,PM25,30.0,5
2021-12-09,ATS_Montagna,NO2,36.68,192
2021-12-09,ATS_Montagna,PM10,33.29,7
2021-12-09,ATS_Montagna,PM25,22.0,2
2021-12-10,ATS_Bergamo,NO2,51.54,216
2021-12-10,ATS_Bergamo,PM10,20.14,7
2021-12-10,ATS_Bergamo,PM25,15.75,4
2021-12-10,ATS_Montagna,NO2,46.79,192
2021-12-10,ATS_Montagna,PM10,27.0,6
2021-12-10,ATS_Montagna,PM25,18.0,2
2021-12-11,ATS_Bergamo,NO2,48.89,216
2021-12-11,ATS_Bergamo,PM10,33.0,8
2021-12-11,ATS_Bergamo,PM25,26.2,5
2021-12-11,ATS_Montagna,NO2,45.92,192
2021-12-11,ATS_Montagna,PM10,35.67,6
2021-12-11,ATS_Montagna,PM25,26.0,2
2021-12-12,ATS_Bergamo,NO2,44.52,216
2021-12-12,ATS_Bergamo,PM10,25.5,8
2021-12-12,ATS_Bergamo,PM25,22.0,5
2021-12-12,ATS_Montagna,NO2,44.91,192
2021-12-12,ATS_Montagna,PM10,43.5,6
2021-12-12,ATS_Montagna,PM25,31.0,2
2021-12-13,ATS_Bergamo,NO2,57.84,214
2021-12-13,ATS_Bergamo,PM10,44.75,8
2021-12-13,ATS_Bergamo,PM25,35.4,5
2021-12-13,ATS_Montagna,NO2,53.26,191
2021-12-13,ATS_Montagna,PM10,54.67,6
2021-12-13,ATS_Montagna,PM25,40.5,2
2021-12-14,ATS_Bergamo,NO2,59.59,216
2021-12-14,ATS_Bergamo,PM10,53.38,8
2021-12-14,ATS_Bergamo,PM25,42.2,5
2021-12-14,ATS_Montagna,NO2,54.31,192
2021-12-14,ATS_Montagna,PM10,74.0,7
2021-12-14,ATS_Montagna,PM25,54.67,3
2021-12-15,ATS_Bergamo,NO2,54.87,215
2021-12-15,ATS_Bergamo,PM10,50.0,8
2021-12-15,ATS_Bergamo,PM25,39.6,5
2021-12-15,ATS_Montagna,NO2,44.65,192
2021-12-15,ATS_Montagna,PM10,67.71,7
2021-12-15,ATS_Montagna,PM25,50.67,3
2021-12-16,ATS_Bergamo,NO2,58.99,216
2021-12-16,ATS_Bergamo,PM10,63.25,8
2021-12-16,ATS_Bergamo,PM25,53.0,5
2021-12-16,ATS_Montagna,NO2,49.77,192
2021-12-16,ATS_Montagna,PM10,63.0,7
2021-12-16,ATS_Montagna,PM25,41.67,3
2021-12-17,ATS_Bergamo,NO2,57.82,216
2021-12-17,ATS_Bergamo,PM10,60.0,8
2021-12-17,ATS_Bergamo,PM25,50.8,5
2021-12-17,ATS_Montagna,NO2,50.68,192
2021-12-17,ATS_Montagna,PM10,63.71,7
2021-12-17,ATS_Montagna,PM25,36.0,3
2021-12-18,ATS_Bergamo,NO2,52.8,216
2021-12-18,ATS_Bergamo,PM10,42.0,8
2021-12-18,ATS_Bergamo,PM25,34.8,5
2021-12-18,ATS_Montagna,NO2,47.2,192
2021-12-18,ATS_Montagna,PM10,46.43,7
2021-12-18,ATS_Montagna,PM25,27.0,3
2021-12-19,ATS_Bergamo,NO2,52.41,216
2021-12-19,ATS_Bergamo,PM10,44.0,8
2021-12-19,ATS_Bergamo,PM25,32.2,5
2021-12-19,ATS_Montagna,NO2,42.08,192
2021-12-19,ATS_Montagna,PM10,40.71,7
2021-12-19,ATS_Montagna,PM25,25.33,3
2021-12-20,ATS_Bergamo,NO2,49.02,216
2021-12-20,ATS_Bergamo,PM10,37.14,7
2021-12-20,ATS_Bergamo,PM25,30.2,5
2021-12-20,ATS_Montagna,NO2,37.57,192
2021-12-20,ATS_Montagna,PM10,39.29,7
2021-12-20,ATS_Montagna,PM25,28.0,3
2021-12-21,ATS_Bergamo,NO2,52.67,215
2021-12-21,ATS_Bergamo,PM10,51.86,7
2021-12-21,ATS_Bergamo,PM25,35.4,5
2021-12-21,ATS_Montagna,NO2,36.59,192
2021-12-21,ATS_Montagna,PM10,50.57,7
2021-12-21,ATS_Montagna,PM25,32.0,3
2021-12-22,ATS_Bergamo,NO2,48.59,200
2021-12-22,ATS_Bergamo,PM10,49.86,7
2021-12-22,ATS_Bergamo,PM25,36.0,5
2021-12-22,ATS_Montagna,NO2,34.94,188
2021-12-22,ATS_Montagna,PM10,42.43,7
2021-12-22,ATS_Montagna,PM25,29.33,3
2021-12-23,ATS_Bergamo,NO2,51.05,200
2021-12-23,ATS_Bergamo,PM10,54.14,7
2021-12-23,ATS_Bergamo,PM25,41.4,5
2021-12-23,ATS_Montagna,NO2,31.87,188
2021-12-23,ATS_Montagna,PM10,32.86,7
2021-12-23,ATS_Montagna,PM25,22.0,3
2021-12-24,ATS_Bergamo,NO2,42.69,216
2021-12-24,ATS_Bergamo,PM10,62.29,7
2021-12-24,ATS_Bergamo,PM25,50.0,5
2021-12-24,ATS_Montagna,NO2,31.35,192
2021-12-24,ATS_Montagna,PM10,52.0,7
2021-12-24,ATS_Montagna,PM25,41.0,3
2021-12-25,ATS_Bergamo,NO2,38.69,216
2021-12-25,ATS_Bergamo,PM10,69.71,7
2021-12-25,ATS_Bergamo,PM25,57.2,5
2021-12-25,ATS_Montagna,NO2,30.64,192
2021-12-25,ATS_Montagna,PM10,56.67,6
2021-12-25,ATS_Montagna,PM25,51.0,3
2021-12-26,ATS_Bergamo,NO2,36.41,216
2021-12-26,ATS_Bergamo,PM10,54.71,7
2021-12-26,ATS_Bergamo,PM25,44.4,5
2021-12-26,ATS_Montagna,NO2,29.24,192
2021-12-26,ATS_Montagna,PM10,50.86,7
2021-12-26,ATS_Montagna,PM25,46.0,3
2021-12-27,ATS_Bergamo,NO2,35.8,216
2021-12-27,ATS_Bergamo,PM10,40.86,7
2021-12-27,ATS_Bergamo,PM25,39.0,5
2021-12-27,ATS_Montagna,NO2,33.68,192
2021-12-27,ATS_Montagna,PM10,66.43,7
2021-12-27,ATS_Montagna,PM25,58.67,3
2021-12-28,ATS_Bergamo,NO2,38.91,213
2021-12-28,ATS_Bergamo,PM10,51.0,7
2021-12-28,ATS_Bergamo,PM25,44.2,5
2021-12-28,ATS_Montagna,NO2,31.34,192
2021-12-28,ATS_Montagna,PM10,53.57,7
2021-12-28,ATS_Montagna,PM25,40.67,3
2021-12-29,ATS_Bergamo,NO2,32.22,216
2021-12-29,ATS_Bergamo,PM10,37.12,8
2021-12-29,ATS_Bergamo,PM25,27.4,5
2021-12-29,ATS_Montagna,NO2,30.22,192
2021-12-29,ATS_Montagna,PM10,36.29,7
2021-12-29,ATS_Montagna,PM25,26.33,3
2021-12-30,ATS_Bergamo,NO2,40.19,216
2021-12-30,ATS_Bergamo,PM10,39.25,8
2021-12-30,ATS_Bergamo,PM25,32.2,5
2021-12-30,ATS_Montagna,NO2,31.01,192
2021-12-30,ATS_Montagna,PM10,28.14,7
2021-12-30,ATS_Montagna,PM25,25.33,3
2021-12-31,ATS_Bergamo,NO2,42.04,215
2021-12-31,ATS_Bergamo,PM10,47.5,8
2021-12-31,ATS_Bergamo,PM25,39.2,5
2021-12-31,ATS_Montagna,NO2,30.39,191
2021-12-31,ATS_Montagna,PM10,29.71,7
2021-12-31,ATS_Montagna,PM25,24.67,3
2022-01-01,ATS_Bergamo,NO2,34.33,216
2022-01-01,ATS_Bergamo,PM10,70.12,8
2022-01-01,ATS_Bergamo,PM25,53.4,5
2022-01-01,ATS_Montagna,NO2,27.95,168
2022-01-01,ATS_Montagna,PM10,40.83,6
2022-01-01,ATS_Montagna,PM25,37.33,3
2022-01-02,ATS_Bergamo,NO2,30.52,216
2022-01-02,ATS_Bergamo,PM10,36.5,8
2022-01-02,ATS_Bergamo,PM25,31.0,5
2022-01-02,ATS_Montagna,NO2,27.63,168
2022-01-02,ATS_Montagna,PM10,28.5,6
2022-01-02,ATS_Montagna,PM25,27.0,3
2022-01-03,ATS_Bergamo,NO2,30.62,216
2022-01-03,ATS_Bergamo,PM10,32.88,8
2022-01-03,ATS_Bergamo,PM25,26.0,5
2022-01-03,ATS_Montagna,NO2,26.1,166
2022-01-03,ATS_Montagna,PM10,29.17,6
2022-01-03,ATS_Montagna,PM25,27.33,3
2022-01-04,ATS_Bergamo,NO2,37.69,216
2022-01-04,ATS_Bergamo,PM10,47.5,8
2022-01-04,ATS_Bergamo,PM25,37.4,5
2022-01-04,ATS_Montagna,NO2,28.29,168
2022-01-04,ATS_Montagna,PM10,50.57,7
2022-01-04,ATS_Montagna,PM25,40.67,3
2022-01-05,ATS_Bergamo,NO2,34.21,216
2022-01-05,ATS_Bergamo,PM10,25.38,8
2022-01-05,ATS_Bergamo,PM25,19.6,5
2022-01-05,ATS_Montagna,NO2,28.3,175
2022-01-05,ATS_Montagna,PM10,38.0,7
2022-01-05,ATS_Montagna,PM25,26.67,3
2022-01-06,ATS_Bergamo,NO2,25.55,216
2022-01-06,ATS_Bergamo,PM10,18.25,8
2022-01-06,ATS_Bergamo,PM25,14.4,5
2022-01-06,ATS_Montagna,NO2,22.4,192
2022-01-06,ATS_Montagna,PM10,15.57,7
2022-01-06,ATS_Montagna,PM25,14.0,3
2022-01-07,ATS_Bergamo,NO2,32.93,216
2022-01-07,ATS_Bergamo,PM10,22.5,8
2022-01-07,ATS_Bergamo,PM25,16.6,5
2022-01-07,ATS_Montagna,NO2,34.0,191
2022-01-07,ATS_Montagna,PM10,32.43,7
2022-01-07,ATS_Montagna,PM25,22.0,3
2022-01-08,ATS_Bergamo,NO2,38.53,216
2022-01-08,ATS_Bergamo,PM10,43.88,8
2022-01-08,ATS_Bergamo,PM25,35.4,5
2022-01-08,ATS_Montagna,NO2,28.69,192
2022-01-08,ATS_Montagna,PM10,37.86,7
2022-01-08,ATS_Montagna,PM25,28.0,3
2022-01-09,ATS_Bergamo,NO2,40.19,216
2022-01-09,ATS_Bergamo,PM10,59.12,8
2022-01-09,ATS_Bergamo,PM25,52.4,5
2022-01-09,ATS_Montagna,NO2,32.19,192
2022-01-09,ATS_Montagna,PM10,45.29,7
2022-01-09,ATS_Montagna,PM25,36.33,3
2022-01-10,ATS_Bergamo,NO2,48.6,215
2022-01-10,ATS_Bergamo,PM10,48.25,8
2022-01-10,ATS_Bergamo,PM25,38.6,5
2022-01-10,ATS_Montagna,NO2,33.91,191
2022-01-10,ATS_Montagna,PM10,53.29,7
2022-01-10,ATS_Montagna,PM25,38.67,3
2022-01-11,ATS_Bergamo,NO2,47.9,216
2022-01-11,ATS_Bergamo,PM10,36.0,8
2022-01-11,ATS_Bergamo,PM25,29.0,5
2022-01-11,ATS_Montagna,NO2,42.77,192
2022-01-11,ATS_Montagna,PM10,46.57,7
2022-01-11,ATS_Montagna,PM25,30.67,3
2022-01-12,ATS_Bergamo,NO2,53.22,216
2022-01-12,ATS_Bergamo,PM10,44.38,8
2022-01-12,ATS_Bergamo,PM25,33.2,5
2022-01-12,ATS_Montagna,NO2,47.76,177
2022-01-12,ATS_Montagna,PM10,52.0,7
2022-01-12,ATS_Montagna,PM25,30.67,3
2022-01-13,ATS_Bergamo,NO2,58.72,216
2022-01-13,ATS_Bergamo,PM10,52.5,8
2022-01-13,ATS_Bergamo,PM25,39.2,5
2022-01-13,ATS_Montagna,NO2,45.76,168
2022-01-13,ATS_Montagna,PM10,58.0,7
2022-01-13,ATS_Montagna,PM25,38.67,3
2022-01-14,ATS_Bergamo,NO2,62.83,215
2022-01-14,ATS_Bergamo,PM10,56.25,8
2022-01-14,ATS_Bergamo,PM25,42.2,5
2022-01-14,ATS_Montagna,NO2,46.51,175
2022-01-14,ATS_Montagna,PM10,49.14,7
2022-01-14,ATS_Montagna,PM25,35.0,3
2022-01-15,ATS_Bergamo,NO2,49.46,216
2022-01-15,ATS_Bergamo,PM10,37.75,8
2022-01-15,ATS_Bergamo,PM25,30.6,5
2022-01-15,ATS_Montagna,NO2,51.89,192
2022-01-15,ATS_Montagna,PM10,56.86,7
2022-01-15,ATS_Montagna,PM25,38.67,3
2022-01-16,ATS_Bergamo,NO2,45.83,216
2022-01-16,ATS_Bergamo,PM10,42.62,8
2022-01-16,ATS_Bergamo,PM25,35.0,5
2022-01-16,ATS_Montagna,NO2,44.48,192
2022-01-16,ATS_Montagna,PM10,61.43,7
2022-01-16,ATS_Montagna,PM25,47.0,3
2022-01-17,ATS_Bergamo,NO2,53.78,213
2022-01-17,ATS_Bergamo,PM10,45.75,8
2022-01-17,ATS_Bergamo,PM25,35.4,5
2022-01-17,ATS_Montagna,NO2,32.74,191
2022-01-17,ATS_Montagna,PM10,35.0,7
2022-01-17,ATS_Montagna,PM25,27.0,3
2022-01-18,ATS_Bergamo,NO2,52.5,216
2022-01-18,ATS_Bergamo,PM10,60.12,8
2022-01-18,ATS_Bergamo,PM25,49.0,5
2022-01-18,ATS_Montagna,NO2,41.87,186
2022-01-18,ATS_Montagna,PM10,63.33,6
2022-01-18,ATS_Montagna,PM25,47.33,3
2022-01-19,ATS_Bergamo,NO2,53.11,216
2022-01-19,ATS_Bergamo,PM10,62.12,8
2022-01-19,ATS_Bergamo,PM25,48.2,5
2022-01-19,ATS_Montagna,NO2,42.11,192
2022-01-19,ATS_Montagna,PM10,69.17,6
2022-01-19,ATS_Montagna,PM25,48.67,3
2022-01-20,ATS_Bergamo,NO2,52.66,216
2022-01-20,ATS_Bergamo,PM10,78.75,8
2022-01-20,ATS_Bergamo,PM25,63.0,5
2022-01-20,ATS_Montagna,NO2,37.73,183
2022-01-20,ATS_Montagna,PM10,73.43,7
2022-01-20,ATS_Montagna,PM25,56.67,3
2022-01-21,ATS_Bergamo,NO2,52.05,216
2022-01-21,ATS_Bergamo,PM10,67.12,8
2022-01-21,ATS_Bergamo,PM25,49.0,5
2022-01-21,ATS_Montagna,NO2,35.53,191
2022-01-21,ATS_Montagna,PM10,54.14,7
2022-01-21,ATS_Montagna,PM25,39.67,3
2022-01-22,ATS_Bergamo,NO2,50.2,216
2022-01-22,ATS_Bergamo,PM10,66.12,8
2022-01-22,ATS_Bergamo,PM25,55.4,5
2022-01-22,ATS_Montagna,NO2,32.85,192
2022-01-22,ATS_Montagna,PM10,58.43,7
2022-01-22,ATS_Montagna,PM25,45.67,3
2022-01-23,ATS_Bergamo,NO2,41.04,216
2022-01-23,ATS_Bergamo,PM10,66.12,8
2022-01-23,ATS_Bergamo,PM25,54.4,5
2022-01-23,ATS_Montagna,NO2,33.67,192
2022-01-23,ATS_Montagna,PM10,68.67,6
2022-01-23,ATS_Montagna,PM25,60.0,3
2022-01-24,ATS_Bergamo,NO2,45.21,201
2022-01-24,ATS_Bergamo,PM10,71.29,7
2022-01-24,ATS_Bergamo,PM25,58.0,5
2022-01-24,ATS_Montagna,NO2,34.4,178
2022-01-24,ATS_Montagna,PM10,54.67,6
2022-01-24,ATS_Montagna,PM25,39.67,3
2022-01-25,ATS_Bergamo,NO2,49.88,206
2022-01-25,ATS_Bergamo,PM10,69.43,7
2022-01-25,ATS_Bergamo,PM25,55.0,5
2022-01-25,ATS_Montagna,NO2,29.34,168
2022-01-25,ATS_Montagna,PM10,59.43,7
2022-01-25,ATS_Montagna,PM25,44.67,3
2022-01-26,ATS_Bergamo,NO2,51.01,216
2022-01-26,ATS_Bergamo,PM10,74.25,8
2022-01-26,ATS_Bergamo,PM25,53.2,5
2022-01-26,ATS_Montagna,NO2,29.16,168
2022-01-26,ATS_Montagna,PM10,67.0,7
2022-01-26,ATS_Montagna,PM25,48.67,3
2022-01-27,ATS_Bergamo,NO2,56.35,216
2022-01-27,ATS_Bergamo,PM10,54.38,8
2022-01-27,ATS_Bergamo,PM25,35.2,5
2022-01-27,ATS_Montagna,NO2,33.42,174
2022-01-27,ATS_Montagna,PM10,37.43,7
2022-01-27,ATS_Montagna,PM25,33.33,3
2022-01-28,ATS_Bergamo,NO2,50.19,215
2022-01-28,ATS_Bergamo,PM10,41.25,8
2022-01-28,ATS_Bergamo,PM25,32.0,5
2022-01-28,ATS_Montagna,NO2,34.74,187
2022-01-28,ATS_Montagna,PM10,37.14,7
2022-01-28,ATS_Montagna,PM25,27.67,3
2022-01-29,ATS_Bergamo,NO2,50.02,216
2022-01-29,ATS_Bergamo,PM10,39.12,8
2022-01-29,ATS_Bergamo,PM25,34.0,5
2022-01-29,ATS_Montagna,NO2,38.39,191
2022-01-29,ATS_Montagna,PM10,42.14,7
2022-01-29,ATS_Montagna,PM25,30.67,3
2022-01-30,ATS_Bergamo,NO2,40.06,216
2022-01-30,ATS_Bergamo,PM10,38.62,8
2022-01-30,ATS_Bergamo,PM25,31.6,5
2022-01-30,ATS_Montagna,NO2,33.67,192
2022-01-30,ATS_Montagna,PM10,46.14,7
2022-01-30,ATS_Montagna,PM25,32.67,3
2022-01-31,ATS_Bergamo,NO2,37.61,208
2022-01-31,ATS_Bergamo,PM10,52.71,7
2022-01-31,ATS_Bergamo,PM25,40.0,4
2022-01-31,ATS_Montagna,NO2,33.67,192
2022-01-31,ATS_Montagna,PM10,58.0,7
2022-01-31,ATS_Montagna,PM25,42.67,3
2022-02-01,ATS_Bergamo,NO2,29.29,205
2022-02-01,ATS_Bergamo,PM10,16.83,6
2022-02-01,ATS_Bergamo,PM25,8.5,4
2022-02-01,ATS_Montagna,NO2,20.67,188
2022-02-01,ATS_Montagna,PM10,10.0,7
2022-02-01,ATS_Montagna,PM25,8.67,3
2022-02-02,ATS_Bergamo,NO2,25.52,216
2022-02-02,ATS_Bergamo,PM10,13.0,7
2022-02-02,ATS_Bergamo,PM25,8.75,4
2022-02-02,ATS_Montagna,NO2,24.23,191
2022-02-02,ATS_Montagna,PM10,16.0,7
2022-02-02,ATS_Montagna,PM25,10.33,3
2022-02-03,ATS_Bergamo,NO2,44.34,214
2022-02-03,ATS_Bergamo,PM10,30.71,7
2022-02-03,ATS_Bergamo,PM25,22.25,4
2022-02-03,ATS_Montagna,NO2,36.57,192
2022-02-03,ATS_Montagna,PM10,36.43,7
2022-02-03,ATS_Montagna,PM25,24.33,3
2022-02-04,ATS_Bergamo,NO2,37.89,216
2022-02-04,ATS_Bergamo,PM10,45.75,8
2022-02-04,ATS_Bergamo,PM25,33.4,5
2022-02-04,ATS_Montagna,NO2,32.64,191
2022-02-04,ATS_Montagna,PM10,50.14,7
2022-02-04,ATS_Montagna,PM25,33.67,3
2022-02-05,ATS_Bergamo,NO2,40.3,216
2022-02-05,ATS_Bergamo,PM10,74.0,8
2022-02-05,ATS_Bergamo,PM25,56.6,5
2022-02-05,ATS_Montagna,NO2,31.0,192
2022-02-05,ATS_Montagna,PM10,62.57,7
2022-02-05,ATS_Montagna,PM25,41.33,3
2022-02-06,ATS_Bergamo,NO2,38.22,216
2022-02-06,ATS_Bergamo,PM10,71.12,8
2022-02-06,ATS_Bergamo,PM25,57.2,5
2022-02-06,ATS_Montagna,NO2,23.67,192
2022-02-06,ATS_Montagna,PM10,57.86,7
2022-02-06,ATS_Montagna,PM25,41.33,3
2022-02-07,ATS_Bergamo,NO2,28.55,213
2022-02-07,ATS_Bergamo,PM10,28.0,8
2022-02-07,ATS_Bergamo,PM25,21.4,5
2022-02-07,ATS_Montagna,NO2,17.7,191
2022-02-07,ATS_Montagna,PM10,29.43,7
2022-02-07,ATS_Montagna,PM25,14.0,3
2022-02-08,ATS_Bergamo,NO2,51.93,216
2022-02-08,ATS_Bergamo,PM10,33.14,7
2022-02-08,ATS_Bergamo,PM25,28.2,5
2022-02-08,ATS_Montagna,NO2,41.69,192
2022-02-08,ATS_Montagna,PM10,28.71,7
2022-02-08,ATS_Montagna,PM25,17.0,3
2022-02-09,ATS_Bergamo,NO2,47.82,214
2022-02-09,ATS_Bergamo,PM10,35.12,8
2022-02-09,ATS_Bergamo,PM25,23.0,5
2022-02-09,ATS_Montagna,NO2,43.68,192
2022-02-09,ATS_Montagna,PM10,41.71,7
2022-02-09,ATS_Montagna,PM25,22.67,3
2022-02-10,ATS_Bergamo,NO2,52.29,216
2022-02-10,ATS_Bergamo,PM10,46.25,8
2022-02-10,ATS_Bergamo,PM25,29.25,4
2022-02-10,ATS_Montagna,NO2,43.58,192
2022-02-10,ATS_Montagna,PM10,43.83,6
2022-02-10,ATS_Montagna,PM25,30.67,3
2022-02-11,ATS_Bergamo,NO2,53.61,215
2022-02-11,ATS_Bergamo,PM10,54.57,7
2022-02-11,ATS_Bergamo,PM25,35.4,5
2022-02-11,ATS_Montagna,NO2,36.09,192
2022-02-11,ATS_Montagna,PM10,45.43,7
2022-02-11,ATS_Montagna,PM25,26.33,3
2022-02-12,ATS_Bergamo,NO2,34.92,216
2022-02-12,ATS_Bergamo,PM10,29.0,8
2022-02-12,ATS_Bergamo,PM25,20.75,4
2022-02-12,ATS_Montagna,NO2,29.97,191
2022-02-12,ATS_Montagna,PM10,35.14,7
2022-02-12,ATS_Montagna,PM25,19.0,3
2022-02-13,ATS_Bergamo,NO2,33.11,216
2022-02-13,ATS_Bergamo,PM10,25.38,8
2022-02-13,ATS_Bergamo,PM25,20.0,5
2022-02-13,ATS_Montagna,NO2,35.53,192
2022-02-13,ATS_Montagna,PM10,33.57,7
2022-02-13,ATS_Montagna,PM25,22.0,3
2022-02-14,ATS_Bergamo,NO2,44.72,213
2022-02-14,ATS_Bergamo,PM10,40.62,8
2022-02-14,ATS_Bergamo,PM25,31.0,5
2022-02-14,ATS_Montagna,NO2,40.66,192
2022-02-14,ATS_Montagna,PM10,44.57,7
2022-02-14,ATS_Montagna,PM25,33.67,3
2022-02-15,ATS_Bergamo,NO2,40.22,216
2022-02-15,ATS_Bergamo,PM10,37.5,8
2022-02-15,ATS_Bergamo,PM25,27.0,3
2022-02-15,ATS_Montagna,NO2,35.6,191
2022-02-15,ATS_Montagna,PM10,44.71,7
2022-02-15,ATS_Montagna,PM25,42.0,3
2022-02-16,ATS_Bergamo,NO2,41.71,214
2022-02-16,ATS_Bergamo,PM10,30.5,8
2022-02-16,ATS_Bergamo,PM25,23.5,4
2022-02-16,ATS_Montagna,NO2,36.2,188
2022-02-16,ATS_Montagna,PM10,38.43,7
2022-02-16,ATS_Montagna,PM25,25.33,3
2022-02-17,ATS_Bergamo,NO2,41.71,216
2022-02-17,ATS_Bergamo,PM10,31.71,7
2022-02-17,ATS_Bergamo,PM25,22.5,4
2022-02-17,ATS_Montagna,NO2,36.84,177
2022-02-17,ATS_Montagna,PM10,33.57,7
2022-02-17,ATS_Montagna,PM25,21.33,3
2022-02-18,ATS_Bergamo,NO2,40.42,216
2022-02-18,ATS_Bergamo,PM10,59.75,8
