giorno,ATS,NO2_mean_ugm3,PM10_mean_ugm3,PM25_mean_ugm3
2024-10-05,ATS_Montagna,16.28,12.0,2.0
2024-10-06,ATS_Bergamo,19.84,15.07,11.03
2024-10-06,ATS_Montagna,16.49,13.0,8.0
2024-10-07,ATS_Bergamo,24.14,18.09,12.12
2024-10-07,ATS_Montagna,20.98,10.0,5.0
2024-10-08,ATS_Bergamo,22.67,9.36,5.68
2024-10-08,ATS_Montagna,28.81,16.0,11.0
2024-10-09,ATS_Bergamo,24.13,14.43,6.42
2024-10-09,ATS_Montagna,26.25,9.0,2.0
2024-10-10,ATS_Bergamo,20.41,11.09,5.19
2024-10-10,ATS_Montagna,24.39,12.0,8.0
2024-10-11,ATS_Bergamo,22.82,11.79,5.12
2024-10-11,ATS_Montagna,18.37,9.0,5.0
2024-10-12,ATS_Bergamo,19.16,10.32,7.32
2024-10-12,ATS_Montagna,18.62,13.0,5.0
2024-10-13,ATS_Bergamo,17.28,12.14,7.7
2024-10-13,ATS_Montagna,16.02,12.0,3.0
2024-10-14,ATS_Bergamo,24.98,23.67,13.52
2024-10-14,ATS_Montagna,23.26,20.0,6.0
2024-10-15,ATS_Bergamo,28.09,32.59,22.1
2024-10-15,ATS_Montagna,23.35,21.0,7.0
2024-10-16,ATS_Bergamo,27.01,22.74,14.27
2024-10-16,ATS_Montagna,23.88,17.0,6.0
2024-10-17,ATS_Bergamo,29.13,11.67,6.74
2024-10-17,ATS_Montagna,22.94,17.0,8.0
2024-10-18,ATS_Bergamo,26.19,9.93,3.74
2024-10-18,ATS_Montagna,21.51,8.0,0.0
2024-10-19,ATS_Bergamo,22.79,8.8,5.6
2024-10-19,ATS_Montagna,21.35,16.0,4.0
2024-10-20,ATS_Bergamo,16.78,13.92,6.09
2024-10-20,ATS_Montagna,17.61,17.0,0.0
2024-10-21,ATS_Bergamo,22.59,26.11,12.78
2024-10-21,ATS_Montagna,18.25,26.0,5.0
2024-10-22,ATS_Bergamo,26.29,34.79,21.08
2024-10-22,ATS_Montagna,21.35,36.0,6.0
2024-10-23,ATS_Bergamo,30.48,30.16,18.91
2024-10-23,ATS_Montagna,21.92,32.0,6.0
2024-10-24,ATS_Bergamo,22.81,17.98,11.04
2024-10-24,ATS_Montagna,22.93,20.0,2.0
2024-10-25,ATS_Bergamo,29.91,30.36,21.34
2024-10-25,ATS_Montagna,24.1,27.0,6.0
2024-10-26,ATS_Bergamo,21.86,9.86,4.71
2024-10-26,ATS_Montagna,20.28,20.0,7.0
2024-10-27,ATS_Bergamo,15.9,19.93,9.32
2024-10-27,ATS_Montagna,16.24,22.0,4.0
2024-10-28,ATS_Bergamo,24.19,27.47,11.71
2024-10-28,ATS_Montagna,18.89,26.0,5.0
2024-10-29,ATS_Bergamo,28.42,30.6,17.19
2024-10-29,ATS_Montagna,21.33,21.0,5.0
2024-10-30,ATS_Bergamo,32.17,33.4,19.43
2024-10-30,ATS_Montagna,22.56,23.0,5.0
2024-10-31,ATS_Bergamo,33.19,37.8,23.25
2024-10-31,ATS_Montagna,23.98,26.0,7.0
2024-11-01,ATS_Bergamo,28.42,32.62,22.52
2024-11-01,ATS_Montagna,19.11,20.0,6.0
2024-11-02,ATS_Bergamo,27.9,30.0,21.63
2024-11-02,ATS_Montagna,21.36,20.0,6.0
2024-11-03,ATS_Bergamo,23.3,26.09,18.49
2024-11-03,ATS_Montagna,23.15,25.0,10.0
2024-11-04,ATS_Bergamo,31.57,38.64,25.35
2024-11-04,ATS_Montagna,26.34,27.0,9.0
2024-11-05,ATS_Bergamo,38.73,39.82,23.65
2024-11-05,ATS_Montagna,33.1,28.0,12.0
2024-11-06,ATS_Bergamo,40.81,39.5,25.14
2024-11-06,ATS_Montagna,30.76,28.0,13.0
2024-11-07,ATS_Bergamo,42.49,46.97,29.82
2024-11-07,ATS_Montagna,46.92,31.0,14.0
2024-11-08,ATS_Bergamo,41.65,51.42,34.99
2024-11-08,ATS_Montagna,34.68,43.0,19.0
2024-11-09,ATS_Bergamo,38.09,52.73,38.31
2024-11-09,ATS_Montagna,29.33,35.0,17.0
2024-11-10,ATS_Bergamo,30.96,37.96,32.33
2024-11-10,ATS_Montagna,26.32,26.0,11.0
2024-11-11,ATS_Bergamo,36.03,30.97,20.74
2024-11-11,ATS_Montagna,35.04,32.0,15.0
2024-11-12,ATS_Bergamo,39.16,37.56,25.94
2024-11-12,ATS_Montagna,36.45,39.0,19.0
2024-11-13,ATS_Bergamo,39.76,38.99,31.3
2024-11-13,ATS_Montagna,38.26,39.0,20.0
2024-11-14,ATS_Bergamo,40.48,52.72,35.2
2024-11-14,ATS_Montagna,38.03,49.0,24.0
2024-11-15,ATS_Bergamo,43.14,57.34,45.37
2024-11-15,ATS_Montagna,38.24,36.0,20.0
2024-11-16,ATS_Bergamo,42.83,69.71,50.61
2024-11-16,ATS_Montagna,36.28,31.0,20.0
2024-11-17,ATS_Bergamo,39.72,55.94,46.9
2024-11-17,ATS_Montagna,34.14,32.0,20.0
2024-11-18,ATS_Bergamo,41.41,80.3,58.94
2024-11-18,ATS_Montagna,43.41,44.0,25.0
2024-11-19,ATS_Bergamo,39.31,47.77,35.63
2024-11-19,ATS_Montagna,41.01,39.0,19.0
2024-11-20,ATS_Bergamo,31.83,32.79,24.19
2024-11-20,ATS_Montagna,26.98,21.0,10.0
2024-11-21,ATS_Bergamo,32.33,12.34,8.91
2024-11-21,ATS_Montagna,28.43,15.0,9.0
2024-11-22,ATS_Bergamo,25.65,8.89,8.33
2024-11-22,ATS_Montagna,25.42,15.0,9.0
2024-11-23,ATS_Bergamo,34.39,13.26,13.78
2024-11-23,ATS_Montagna,32.25,18.0,11.0
2024-11-24,ATS_Bergamo,38.64,22.17,20.32
2024-11-24,ATS_Montagna,32.83,26.0,14.0
2024-11-25,ATS_Bergamo,45.0,47.59,30.62
2024-11-25,ATS_Montagna,40.8,37.0,17.0
2024-11-26,ATS_Bergamo,40.34,40.36,32.27
2024-11-26,ATS_Montagna,40.55,48.0,26.0
2024-11-27,ATS_Bergamo,36.26,48.98,35.37
2024-11-27,ATS_Montagna,32.26,49.0,25.0
2024-11-28,ATS_Bergamo,35.6,44.7,30.88
2024-11-28,ATS_Montagna,28.56,30.0,13.0
2024-11-29,ATS_Bergamo,33.11,31.26,26.3
2024-11-29,ATS_Montagna,34.72,29.0,15.0
2024-11-30,ATS_Bergamo,33.58,32.86,29.11
2024-11-30,ATS_Montagna,31.52,27.0,15.0
2024-12-01,ATS_Bergamo,33.09,32.6,28.71
2024-12-01,ATS_Montagna,31.73,25.0,16.0
2024-12-02,ATS_Bergamo,42.98,34.01,24.25
2024-12-02,ATS_Montagna,42.32,36.0,18.0
2024-12-03,ATS_Bergamo,44.3,40.03,28.35
2024-12-03,ATS_Montagna,45.47,46.0,23.0
2024-12-04,ATS_Bergamo,41.57,39.7,25.5
2024-12-04,ATS_Montagna,40.47,45.0,22.0
2024-12-05,ATS_Bergamo,38.23,35.26,24.58
2024-12-05,ATS_Montagna,42.5,38.0,20.0
2024-12-06,ATS_Bergamo,41.51,57.73,40.3
2024-12-06,ATS_Montagna,47.9,50.0,26.0
2024-12-07,ATS_Bergamo,46.04,47.82,39.99
2024-12-07,ATS_Montagna,55.54,59.0,33.0
2024-12-08,ATS_Bergamo,34.72,29.07,27.88
2024-12-08,ATS_Montagna,39.31,35.0,22.0
2024-12-09,ATS_Bergamo,38.14,38.83,26.11
2024-12-09,ATS_Montagna,38.22,49.0,29.0
2024-12-10,ATS_Bergamo,35.63,34.03,28.02
2024-12-10,ATS_Montagna,34.56,51.0,25.0
2024-12-11,ATS_Bergamo,36.69,37.6,27.59
2024-12-11,ATS_Montagna,35.0,30.0,18.0
2024-12-12,ATS_Bergamo,36.62,41.01,32.67
2024-12-12,ATS_Montagna,41.02,32.0,18.0
2024-12-13,ATS_Bergamo,37.5,56.42,41.47
2024-12-13,ATS_Montagna,46.52,45.0,23.0
2024-12-14,ATS_Bergamo,39.34,50.71,45.03
2024-12-14,ATS_Montagna,39.46,47.0,25.0
2024-12-15,ATS_Bergamo,34.77,42.85,36.53
2024-12-15,ATS_Montagna,36.07,43.0,26.0
2024-12-16,ATS_Bergamo,50.4,45.4,33.77
2024-12-16,ATS_Montagna,56.2,52.0,27.0
2024-12-17,ATS_Bergamo,45.82,38.49,31.55
2024-12-17,ATS_Montagna,47.3,47.0,29.0
2024-12-18,ATS_Bergamo,47.15,53.77,48.45
2024-12-18,ATS_Montagna,44.34,50.0,28.0
2024-12-19,ATS_Bergamo,41.99,42.46,32.29
2024-12-19,ATS_Montagna,44.13,44.0,23.0
2024-12-20,ATS_Bergamo,28.32,10.21,7.73
2024-12-20,ATS_Montagna,18.05,10.0,5.0
2024-12-21,ATS_Bergamo,37.5,17.34,14.46
2024-12-21,ATS_Montagna,37.01,26.0,14.0
2024-12-22,ATS_Bergamo,39.67,27.56,25.27
2024-12-22,ATS_Montagna,43.32,41.0,22.0
2024-12-23,ATS_Bergamo,34.17,16.22,11.79
2024-12-23,ATS_Montagna,30.7,19.0,8.0
2024-12-24,ATS_Bergamo,39.55,15.78,14.02
2024-12-24,ATS_Montagna,25.27,19.0,11.0
2024-12-25,ATS_Bergamo,32.82,16.86,16.49
2024-12-25,ATS_Montagna,36.67,26.0,17.0
2024-12-26,ATS_Bergamo,34.65,20.75,20.99
2024-12-26,ATS_Montagna,37.83,28.0,18.0
2024-12-27,ATS_Bergamo,44.15,29.72,27.57
2024-12-27,ATS_Montagna,47.05,35.0,21.0
2024-12-28,ATS_Bergamo,47.36,35.29,30.98
2024-12-28,ATS_Montagna,52.72,44.0,27.0
2024-12-29,ATS_Bergamo,41.67,25.93,23.49
2024-12-29,ATS_Montagna,45.21,41.0,23.0
2024-12-30,ATS_Bergamo,43.51,37.02,25.11
2024-12-30,ATS_Montagna,50.8,45.0,24.0
2024-12-31,ATS_Bergamo,45.12,37.0,34.24
2024-12-31,ATS_Montagna,47.26,41.0,23.0
2025-01-01,ATS_Bergamo,43.43,83.35,83.07
2025-01-01,ATS_Montagna,37.96,59.0,31.0
2025-01-02,ATS_Bergamo,47.65,96.45,87.64
2025-01-02,ATS_Montagna,50.23,55.0,28.0
2025-01-03,ATS_Bergamo,45.99,67.06,61.4
2025-01-03,ATS_Montagna,40.96,30.0,18.0
2025-01-04,ATS_Bergamo,35.59,36.65,31.62
2025-01-04,ATS_Montagna,39.73,34.0,19.0
2025-01-05,ATS_Bergamo,37.24,48.29,41.66
2025-01-05,ATS_Montagna,43.25,55.0,30.0
2025-01-06,ATS_Bergamo,34.01,42.86,37.86
2025-01-06,ATS_Montagna,39.91,64.0,36.0
2025-01-07,ATS_Bergamo,36.62,36.3,21.26
2025-01-07,ATS_Montagna,47.57,33.0,17.0
2025-01-08,ATS_Bergamo,37.36,37.02,27.78
2025-01-08,ATS_Montagna,44.94,34.0,20.0
2025-01-09,ATS_Bergamo,37.85,24.72,15.06
2025-01-09,ATS_Montagna,46.92,49.0,26.0
2025-01-10,ATS_Bergamo,30.97,28.39,15.2
2025-01-10,ATS_Montagna,38.43,30.0,12.0
2025-01-11,ATS_Bergamo,34.15,18.71,15.02
2025-01-11,ATS_Montagna,40.59,37.0,19.0
2025-01-12,ATS_Bergamo,31.37,16.48,15.65
2025-01-12,ATS_Montagna,36.38,30.0,17.0
2025-01-13,ATS_Bergamo,38.79,30.88,22.61
2025-01-13,ATS_Montagna,46.15,40.0,19.0
2025-01-14,ATS_Bergamo,41.71,40.79,30.47
2025-01-14,ATS_Montagna,44.73,51.0,25.0
2025-01-15,ATS_Bergamo,58.42,54.38,38.65
2025-01-15,ATS_Montagna,51.98,39.0,20.0
2025-01-16,ATS_Bergamo,45.43,46.07,22.32
2025-01-16,ATS_Montagna,52.03,39.0,19.0
2025-01-17,ATS_Bergamo,42.55,92.08,28.82
2025-01-17,ATS_Montagna,45.55,46.0,22.0
2025-01-18,ATS_Bergamo,51.21,42.01,37.58
2025-01-18,ATS_Montagna,50.35,43.0,25.0
2025-01-19,ATS_Bergamo,37.56,24.04,21.78
2025-01-19,ATS_Montagna,49.4,40.0,24.0
2025-01-20,ATS_Bergamo,40.91,33.59,14.59
2025-01-20,ATS_Montagna,46.52,50.0,25.0
2025-01-21,ATS_Bergamo,39.52,30.26,20.44
2025-01-21,ATS_Montagna,41.34,37.0,17.0
2025-01-22,ATS_Bergamo,41.01,37.45,28.09
2025-01-22,ATS_Montagna,46.86,43.0,24.0
2025-01-23,ATS_Bergamo,43.67,25.59,18.38
2025-01-23,ATS_Montagna,44.82,45.0,28.0
2025-01-24,ATS_Bergamo,38.17,28.14,20.34
2025-01-24,ATS_Montagna,39.84,36.0,21.0
2025-01-25,ATS_Bergamo,40.08,32.09,25.21
2025-01-25,ATS_Montagna,40.21,35.0,20.0
2025-01-26,ATS_Bergamo,28.23,15.97,12.99
2025-01-26,ATS_Montagna,34.18,32.0,16.0
2025-01-27,ATS_Bergamo,34.72,13.68,8.97
2025-01-27,ATS_Montagna,45.64,26.0,15.0
2025-01-28,ATS_Bergamo,34.57,15.5,11.5
2025-01-28,ATS_Montagna,39.51,17.0,8.0
2025-01-29,ATS_Bergamo,35.24,19.32,13.1
2025-01-29,ATS_Montagna,35.57,20.0,11.0
2025-01-30,ATS_Bergamo,35.55,29.95,19.02
2025-01-30,ATS_Montagna,40.33,,
2025-01-31,ATS_Bergamo,40.9,27.43,21.11
2025-01-31,ATS_Montagna,43.16,,
2025-02-01,ATS_Bergamo,35.28,15.4,17.02
2025-02-01,ATS_Montagna,37.38,,
2025-02-02,ATS_Bergamo,28.57,14.48,15.63
2025-02-02,ATS_Montagna,29.42,,
2025-02-03,ATS_Bergamo,36.45,27.4,23.97
2025-02-03,ATS_Montagna,37.52,,
2025-02-04,ATS_Bergamo,38.36,37.66,29.31
2025-02-04,ATS_Montagna,39.81,,
2025-02-05,ATS_Bergamo,47.05,47.17,35.85
2025-02-05,ATS_Montagna,44.62,37.0,16.0
2025-02-06,ATS_Bergamo,47.0,35.1,31.18
2025-02-06,ATS_Montagna,47.11,35.0,19.0
2025-02-07,ATS_Bergamo,42.19,38.45,26.74
2025-02-07,ATS_Montagna,47.45,49.0,24.0
2025-02-08,ATS_Bergamo,33.18,31.82,30.62
2025-02-08,ATS_Montagna,44.6,65.0,34.0
2025-02-09,ATS_Bergamo,31.39,15.95,15.83
2025-02-09,ATS_Montagna,41.48,40.0,24.0
2025-02-10,ATS_Bergamo,39.55,25.5,18.06
2025-02-10,ATS_Montagna,40.73,34.0,18.0
2025-02-11,ATS_Bergamo,43.61,39.08,27.63
2025-02-11,ATS_Montagna,38.43,54.0,18.0
2025-02-12,ATS_Bergamo,32.5,28.58,24.83
2025-02-12,ATS_Montagna,33.88,35.0,11.0
2025-02-13,ATS_Bergamo,34.09,47.87,33.95
2025-02-13,ATS_Montagna,34.59,59.0,20.0
2025-02-14,ATS_Bergamo,33.44,25.28,16.86
2025-02-14,ATS_Montagna,29.7,29.0,10.0
2025-02-15,ATS_Bergamo,28.68,21.23,18.99
2025-02-15,ATS_Montagna,35.21,30.0,14.0
2025-02-16,ATS_Bergamo,25.76,27.05,23.47
2025-02-16,ATS_Montagna,32.26,34.0,17.0
2025-02-17,ATS_Bergamo,30.5,28.36,24.93
2025-02-17,ATS_Montagna,32.67,40.0,17.0
2025-02-18,ATS_Bergamo,35.93,41.8,32.72
2025-02-18,ATS_Montagna,38.89,53.0,21.0
2025-02-19,ATS_Bergamo,29.81,31.14,25.29
2025-02-19,ATS_Montagna,38.12,45.0,19.0
2025-02-20,ATS_Bergamo,40.82,56.74,46.73
2025-02-20,ATS_Montagna,43.36,70.0,33.0
2025-02-21,ATS_Bergamo,51.39,81.27,66.61
2025-02-21,ATS_Montagna,45.92,75.0,38.0
2025-02-22,ATS_Bergamo,45.56,94.89,83.8
2025-02-22,ATS_Montagna,44.0,109.0,48.0
2025-02-23,ATS_Bergamo,45.49,106.32,88.95
2025-02-23,ATS_Montagna,40.65,109.0,48.0
2025-02-24,ATS_Bergamo,41.77,83.97,63.45
2025-02-24,ATS_Montagna,39.68,78.0,36.0
2025-02-25,ATS_Bergamo,39.76,83.09,69.76
2025-02-25,ATS_Montagna,41.84,105.0,39.0
2025-02-26,ATS_Bergamo,30.76,39.99,30.77
2025-02-26,ATS_Montagna,34.12,37.0,18.0
2025-02-27,ATS_Bergamo,32.96,30.11,22.48
2025-02-27,ATS_Montagna,31.61,26.0,13.0
2025-02-28,ATS_Bergamo,29.89,27.76,21.18
2025-02-28,ATS_Montagna,29.5,25.0,13.0
2025-03-01,ATS_Bergamo,22.53,16.11,14.21
2025-03-01,ATS_Montagna,27.5,21.0,12.0
2025-03-02,ATS_Bergamo,23.84,20.28,19.51
2025-03-02,ATS_Montagna,26.06,23.0,13.0
2025-03-03,ATS_Bergamo,34.19,30.5,26.03
2025-03-03,ATS_Montagna,32.56,27.0,16.0
2025-03-04,ATS_Bergamo,37.13,40.62,33.97
2025-03-04,ATS_Montagna,34.93,34.0,15.0
2025-03-05,ATS_Bergamo,38.3,36.23,27.73
2025-03-05,ATS_Montagna,34.98,30.0,14.0
2025-03-06,ATS_Bergamo,36.11,32.48,23.39
2025-03-06,ATS_Montagna,35.66,32.0,16.0
2025-03-07,ATS_Bergamo,35.93,39.6,28.09
2025-03-07,ATS_Montagna,36.2,38.0,16.0
2025-03-08,ATS_Bergamo,32.08,37.49,29.81
2025-03-08,ATS_Montagna,28.8,38.0,18.0
2025-03-09,ATS_Bergamo,27.32,39.31,32.38
2025-03-09,ATS_Montagna,28.4,42.0,20.0
2025-03-10,ATS_Bergamo,24.5,21.83,17.26
2025-03-10,ATS_Montagna,30.83,25.0,15.0
2025-03-11,ATS_Bergamo,28.99,17.92,13.94
2025-03-11,ATS_Montagna,28.62,22.0,10.0
2025-03-12,ATS_Bergamo,25.51,9.7,7.89
2025-03-12,ATS_Montagna,36.95,19.0,10.0
2025-03-13,ATS_Bergamo,25.81,11.15,8.24
2025-03-13,ATS_Montagna,27.3,15.0,7.0
2025-03-14,ATS_Bergamo,24.06,10.47,5.4
2025-03-14,ATS_Montagna,33.25,18.0,8.0
2025-03-15,ATS_Bergamo,19.78,7.1,6.41
2025-03-15,ATS_Montagna,31.38,18.0,7.0
2025-03-16,ATS_Bergamo,17.71,9.4,6.66
2025-03-16,ATS_Montagna,21.52,14.0,5.0
2025-03-17,ATS_Bergamo,25.3,18.02,11.52
2025-03-17,ATS_Montagna,23.76,15.0,6.0
2025-03-18,ATS_Bergamo,21.55,14.76,10.55
2025-03-18,ATS_Montagna,22.25,16.0,5.0
2025-03-19,ATS_Bergamo,31.3,28.28,20.95
2025-03-19,ATS_Montagna,30.9,28.0,13.0
2025-03-20,ATS_Bergamo,37.06,37.43,31.47
2025-03-20,ATS_Montagna,33.95,40.0,17.0
2025-03-21,ATS_Bergamo,35.46,55.94,43.35
2025-03-21,ATS_Montagna,38.9,63.0,26.0
2025-03-22,ATS_Bergamo,26.16,36.78,30.08
2025-03-22,ATS_Montagna,37.05,64.0,28.0
2025-03-23,ATS_Bergamo,16.05,7.96,7.21
2025-03-23,ATS_Montagna,28.92,20.0,9.0
2025-03-24,ATS_Bergamo,27.14,11.03,8.31
2025-03-24,ATS_Montagna,29.43,14.0,5.0
2025-03-25,ATS_Bergamo,23.96,15.92,12.78
2025-03-25,ATS_Montagna,31.92,17.0,7.0
2025-03-26,ATS_Bergamo,23.62,15.94,12.97
2025-03-26,ATS_Montagna,31.07,18.0,10.0
2025-03-27,ATS_Bergamo,25.9,18.22,13.34
2025-03-27,ATS_Montagna,25.37,16.0,7.0
2025-03-28,ATS_Bergamo,23.74,18.05,12.21
2025-03-28,ATS_Montagna,27.01,23.0,11.0
2025-03-29,ATS_Bergamo,16.93,13.19,9.41
2025-03-29,ATS_Montagna,26.02,23.0,11.0
2025-03-30,ATS_Bergamo,19.19,9.14,7.33
2025-03-30,ATS_Montagna,22.93,14.0,6.0
2025-03-31,ATS_Bergamo,18.56,10.32,6.35
2025-03-31,ATS_Montagna,21.35,4.0,1.0
2025-04-01,ATS_Bergamo,22.13,11.45,7.7
2025-04-01,ATS_Montagna,23.97,10.0,4.0
2025-04-02,ATS_Bergamo,23.42,19.56,13.12
2025-04-02,ATS_Montagna,26.45,21.0,10.0
2025-04-03,ATS_Bergamo,26.82,29.08,21.01
2025-04-03,ATS_Montagna,28.15,35.0,16.0
2025-04-04,ATS_Bergamo,27.37,37.55,26.7
2025-04-04,ATS_Montagna,28.72,38.0,14.0
2025-04-05,ATS_Bergamo,23.28,34.28,23.84
2025-04-05,ATS_Montagna,26.87,42.0,16.0
2025-04-06,ATS_Bergamo,16.94,23.99,15.26
2025-04-06,ATS_Montagna,20.53,24.0,6.0
2025-04-07,ATS_Bergamo,16.23,21.71,10.57
2025-04-07,ATS_Montagna,20.88,24.0,6.0
2025-04-08,ATS_Bergamo,21.01,24.77,13.25
2025-04-08,ATS_Montagna,22.72,25.0,9.0
2025-04-09,ATS_Bergamo,25.13,36.37,23.93
2025-04-09,ATS_Montagna,29.73,40.0,18.0
2025-04-10,ATS_Bergamo,27.58,36.55,24.55
2025-04-10,ATS_Montagna,31.0,47.0,18.0
2025-04-11,ATS_Bergamo,25.59,32.74,19.76
2025-04-11,ATS_Montagna,32.92,31.0,13.0
2025-04-12,ATS_Bergamo,21.06,28.33,19.16
2025-04-12,ATS_Montagna,28.16,36.0,17.0
2025-04-13,ATS_Bergamo,16.46,18.68,16.02
2025-04-13,ATS_Montagna,23.12,28.0,11.0
2025-04-14,ATS_Bergamo,21.73,19.59,15.46
2025-04-14,ATS_Montagna,27.89,34.0,14.0
2025-04-15,ATS_Bergamo,22.14,9.3,6.05
2025-04-15,ATS_Montagna,29.35,20.0,10.0
2025-04-16,ATS_Bergamo,20.5,14.39,5.29
2025-04-16,ATS_Montagna,24.71,17.0,5.0
2025-04-17,ATS_Bergamo,15.52,9.43,5.49
2025-04-17,ATS_Montagna,24.25,12.0,4.0
2025-04-18,ATS_Bergamo,17.01,7.49,4.84
2025-04-18,ATS_Montagna,24.32,12.0,6.0
2025-04-19,ATS_Bergamo,16.98,13.02,10.77
2025-04-19,ATS_Montagna,19.7,14.0,5.0
2025-04-20,ATS_Bergamo,12.22,10.99,7.44
2025-04-20,ATS_Montagna,16.11,,
2025-04-21,ATS_Bergamo,13.91,10.17,6.8
2025-04-21,ATS_Montagna,13.14,,
2025-04-22,ATS_Bergamo,19.17,12.92,8.1
2025-04-22,ATS_Montagna,16.28,,
2025-04-23,ATS_Bergamo,19.55,19.99,11.14
2025-04-23,ATS_Montagna,18.62,15.0,6.0
2025-04-24,ATS_Bergamo,14.84,6.83,5.52
2025-04-24,ATS_Montagna,16.72,8.0,3.0
2025-04-25,ATS_Bergamo,12.13,7.0,5.41
2025-04-25,ATS_Montagna,11.5,7.0,4.0
2025-04-26,ATS_Bergamo,15.25,6.93,6.82
2025-04-26,ATS_Montagna,16.65,10.0,5.0
2025-04-27,ATS_Bergamo,11.59,8.72,8.41
2025-04-27,ATS_Montagna,15.83,12.0,5.0
2025-04-28,ATS_Bergamo,15.7,13.05,11.29
2025-04-28,ATS_Montagna,15.04,17.0,4.0
2025-04-29,ATS_Bergamo,16.73,17.1,11.35
2025-04-29,ATS_Montagna,16.73,17.0,5.0
2025-04-30,ATS_Bergamo,18.32,19.49,11.29
2025-04-30,ATS_Montagna,20.72,22.0,7.0
2025-05-01,ATS_Bergamo,12.77,19.94,12.97
2025-05-01,ATS_Montagna,16.19,23.0,9.0
2025-05-02,ATS_Bergamo,16.7,18.4,11.76
2025-05-02,ATS_Montagna,16.68,22.0,6.0
2025-05-03,ATS_Bergamo,15.81,14.53,7.54
2025-05-03,ATS_Montagna,15.76,18.0,6.0
2025-05-04,ATS_Bergamo,11.53,15.13,5.73
2025-05-04,ATS_Montagna,12.84,21.0,6.0
2025-05-05,ATS_Bergamo,13.48,13.52,5.25
2025-05-05,ATS_Montagna,14.61,,
2025-05-06,ATS_Bergamo,14.64,6.69,5.34
2025-05-06,ATS_Montagna,15.22,,
2025-05-07,ATS_Bergamo,14.8,8.38,3.24
2025-05-07,ATS_Montagna,16.59,12.0,5.0
2025-05-08,ATS_Bergamo,17.17,10.68,6.29
2025-05-08,ATS_Montagna,15.04,10.0,4.0
2025-05-09,ATS_Bergamo,15.73,9.79,7.07
2025-05-09,ATS_Montagna,16.08,8.0,1.0
2025-05-10,ATS_Bergamo,16.18,12.16,10.02
2025-05-10,ATS_Montagna,14.45,15.0,2.0
2025-05-11,ATS_Bergamo,11.84,13.21,9.01
2025-05-11,ATS_Montagna,10.54,12.0,4.0
2025-05-12,ATS_Bergamo,16.34,12.63,6.59
2025-05-12,ATS_Montagna,15.57,16.0,6.0
2025-05-13,ATS_Bergamo,13.23,12.21,8.56
2025-05-13,ATS_Montagna,15.41,11.0,3.0
2025-05-14,ATS_Bergamo,16.17,13.3,8.24
2025-05-14,ATS_Montagna,15.2,11.0,
2025-05-15,ATS_Bergamo,17.34,15.23,11.07
2025-05-15,ATS_Montagna,17.1,,
2025-05-16,ATS_Bergamo,15.81,15.98,8.68
2025-05-16,ATS_Montagna,13.3,,
2025-05-17,ATS_Bergamo,13.23,13.31,8.21
2025-05-17,ATS_Montagna,12.1,15.0,6.0
2025-05-18,ATS_Bergamo,10.66,9.44,5.94
2025-05-18,ATS_Montagna,12.05,11.0,3.0
2025-05-19,ATS_Bergamo,14.71,15.5,6.86
2025-05-19,ATS_Montagna,16.89,15.0,4.0
2025-05-20,ATS_Bergamo,16.17,15.23,9.86
2025-05-20,ATS_Montagna,22.65,22.0,11.0
2025-05-21,ATS_Bergamo,16.4,15.54,9.78
2025-05-21,ATS_Montagna,17.26,15.0,1.0
2025-05-22,ATS_Bergamo,13.26,4.35,1.4
2025-05-22,ATS_Montagna,20.52,11.0,0.0
2025-05-23,ATS_Bergamo,14.32,11.9,6.03
2025-05-23,ATS_Montagna,15.67,8.0,1.0
2025-05-24,ATS_Bergamo,13.24,10.11,7.11
2025-05-24,ATS_Montagna,12.93,12.0,5.0
2025-05-25,ATS_Bergamo,12.08,12.92,7.66
2025-05-25,ATS_Montagna,11.83,14.0,4.0
2025-05-26,ATS_Bergamo,15.39,13.83,7.61
2025-05-26,ATS_Montagna,18.52,21.0,10.0
2025-05-27,ATS_Bergamo,14.78,6.31,2.55
2025-05-27,ATS_Montagna,17.06,10.0,0.0
2025-05-28,ATS_Bergamo,17.33,15.18,7.69
2025-05-28,ATS_Montagna,15.47,14.0,0.0
2025-05-29,ATS_Bergamo,16.68,11.61,6.48
2025-05-29,ATS_Montagna,14.01,4.0,0.0
2025-05-30,ATS_Bergamo,17.83,18.83,11.53
2025-05-30,ATS_Montagna,17.19,18.0,6.0
2025-05-31,ATS_Bergamo,16.79,28.76,20.94
2025-05-31,ATS_Montagna,13.33,16.0,6.0
2025-06-01,ATS_Bergamo,12.47,22.7,16.86
2025-06-01,ATS_Montagna,12.2,30.0,14.0
2025-06-02,ATS_Bergamo,12.99,17.87,10.99
2025-06-02,ATS_Montagna,12.3,20.0,8.0
2025-06-03,ATS_Bergamo,14.48,17.97,8.51
2025-06-03,ATS_Montagna,14.6,11.0,6.0
2025-06-04,ATS_Bergamo,18.27,25.44,13.16
2025-06-04,ATS_Montagna,14.84,22.0,6.0
2025-06-05,ATS_Bergamo,16.28,20.64,9.65
2025-06-05,ATS_Montagna,14.48,19.0,5.0
2025-06-06,ATS_Bergamo,13.99,19.36,10.31
2025-06-06,ATS_Montagna,12.8,18.0,6.0
2025-06-07,ATS_Bergamo,10.96,17.75,10.23
2025-06-07,ATS_Montagna,11.8,18.0,5.0
2025-06-08,ATS_Bergamo,9.69,19.95,11.83
